COG0060_35,1.77035e-09,0.997818,6.73284e-36,1.0
COG0060_37,3.23663e-15,0.000499231,4.31729e-53,1.0
COG0060_39,1.0,1.96717e-05,1.0,1.0
COG0060_41,1.0,1.46752e-05,1.0,1.0
COG0060_43,1.0,1.0,1.0,1.0
COG0060_45,1.0,0.00428475,1.0,1.0
COG0060_47,1.0,1.0,1.0,1.0
COG0060_49,6.82204e-25,0.995715,1.38406e-68,1.0
COG0060_51,1.0,1.0,1.0,1.0
COG0060_53,1.0,0.0103193,1.0,1.0
COG0060_55,1.0,0.16469,1.0,1.0
COG0060_57,2.125e-10,0.999927,2.45572e-34,1.0
COG0060_59,1.0,7.28633e-05,1.0,1.0
COG0060_61,1.0,1.0,1.0,1.0
COG0060_63,1.0,0.0154582,5.32988e-34,1.0
COG0060_65,1.0,0.162518,1.0,1.0
COG0060_67,1.0,1.0,1.0,1.0
COG0060_69,1.0,0.999501,1.0,1.0
COG0060_71,1.0,0.999951,1.0,1.0
COG0060_73,8.69549e-18,4.93094e-05,2.61438e-61,1.0
COG0060_75,1.0,1.0,1.0,1.0
COG0060_77,1.0,0.000209212,1.0,1.0
COG0060_79,5.53992e-27,0.999791,1.20916e-65,1.0
COG0060_81,1.0,1.0,1.0,1.0
COG0060_83,5.15897e-15,0.994318,3.09429e-40,1.0
COG0060_85,1.0,0.00568216,1.0,1.0
COG0060_87,5.52424e-11,4.99646e-06,5.3831e-38,1.0
COG0060_89,1.0,1.0,1.0,1.0
COG0060_91,1.0,1.0,1.0,1.0
COG0060_93,1.0,0.997828,1.0,1.0
COG0060_95,2.57439e-12,0.00217211,1.3666e-39,1.0
COG0060_97,2.83783e-10,0.984542,1.0,1.0
COG0060_99,1.0,0.00170372,1.0,1.0
COG0060_101,1.41534e-14,0.998296,1.09546e-37,1.0
COG0060_103,1.0,1.0,1.0,1.0
COG0060_105,1.0,0.999987,1.0,1.0
COG0060_107,1.21629e-15,1.27919e-05,2.02142e-45,1.0
COG0060_109,1.0,1.0,1.0,1.0
COG0060_111,3.65443e-16,0.964766,2.16836e-41,1.0
COG0060_113,2.65252e-36,0.99998,8.23525e-98,1.0
COG0060_115,1.0,1.0,1.0,1.0
COG0072_3,1.07388e-16,1.22596e-12,1.0,1.0
COG0072_5,1.0,1.43807e-12,1.0,1.0
COG0072_7,1.0,2.12114e-13,2.8426e-35,1.0
COG0072_9,1.0,1.43807e-12,1.0,1.0
COG0072_11,1.0,1.43807e-12,1.0,1.0
COG0072_13,6.51419e-13,2.53769e-14,1.20728e-43,1.0
COG0072_15,1.0,1.41269e-12,1.0,1.0
COG0072_17,8.11473e-08,1.43778e-12,1.0,1.0
COG0072_19,1.0,2.90104e-16,3.62435e-42,1.0
COG0072_21,1.0,1.43807e-12,1.0,1.0
COG0080_3,0.999977,0.969896,1.0,1.0
COG0080_5,3.00017e-15,1.3175e-05,2.39538e-45,1.0
COG0080_7,0.999977,0.969909,1.0,1.0
COG0081_3,1.0,4.89103e-10,1.0,1.0
COG0081_5,6.03772e-07,4.88373e-10,1.0,1.0
COG0081_7,1.0,4.89094e-10,1.0,1.0
COG0081_9,4.4937e-31,9.2647e-15,2.86431e-123,1.0
COG0081_11,1.0,4.89094e-10,1.0,1.0
COG0081_13,0.999999,7.20999e-13,4.87524e-41,1.0
COG0081_15,1.0,4.89103e-10,1.0,1.0
COG0081_17,3.00498e-15,2.2416e-11,1.0,1.0
COG0081_19,1.0,4.66687e-10,2.32624e-30,1.0
COG0087_3,1.0,0.998999,1.0,1.0
COG0087_5,1.0,0.999057,1.0,1.0
COG0087_7,8.40124e-14,5.85794e-05,1.19564e-42,1.0
COG0087_9,1.0,0.999057,1.0,1.0
COG0088_3,0.972456,0.650439,0.9997,1.0
COG0089_3,1.0,0.999234,1.0,1.0
COG0089_5,1.0,0.999234,1.0,1.0
COG0089_7,4.00905e-07,0.00149054,1.0,1.0
COG0089_9,1.0,0.997743,8.41857e-35,1.0
COG0090_3,1.0,2.96853e-12,1.01308e-81,1.0
COG0090_5,9.03271e-26,1.0,1.67926e-71,1.0
COG0090_7,5.44471e-22,5.77088e-10,7.02248e-63,1.0
COG0090_9,1.0,0.00200068,1.01308e-81,1.0
COG0090_11,1.0,0.00200068,7.02248e-63,1.0
COG0090_13,6.1579e-28,1.37228e-24,1.80601e-73,1.0
COG0090_15,1.0,1.0,1.77933e-76,1.0
COG0090_17,1.0,0.000487782,3.77708e-95,1.0
COG0090_19,1.0,1.0,1.80779e-73,1.0
COG0090_21,5.37548e-40,0.00013095,1.0,1.0
COG0090_23,3.62915e-46,0.00013095,1.67926e-71,1.0
COG0090_25,5.37547e-40,3.91883e-13,1.0,1.0
COG0090_27,7.17792e-57,1.88212e-27,1.0,1.0
COG0090_29,1.97618e-51,2.169e-11,2.30231e-78,1.0
COG0090_31,1.97619e-51,2.169e-11,1.0,1.0
COG0090_33,1.0,1.0,1.0,1.0
COG0090_35,7.39014e-14,2.03282e-14,1.15204e-98,1.0
COG0090_37,1.0,3.34031e-19,1.0,1.0
COG0090_39,1.0,2.03286e-14,1.0,1.0
COG0090_41,7.39945e-14,1.0,1.15204e-98,1.0
COG0090_43,8.96053e-26,0.997835,1.67926e-71,1.0
COG0090_45,1.0,0.997835,1.0,1.0
COG0090_47,1.0,1.0,1.03162e-129,1.0
COG0090_49,3.50581e-50,0.997999,2.39381e-52,1.0
COG0090_51,3.50581e-50,0.997868,1.85432e-119,1.0
COG0090_53,2.98985e-63,0.000130535,2.39381e-52,1.0
COG0090_55,1.0183e-29,5.77063e-10,6.68061e-109,1.0
COG0090_57,5.4447e-22,2.45389e-14,7.02248e-63,1.0
COG0090_59,1.0,3.24483e-12,1.0,1.0
COG0090_61,1.23052e-18,3.20103e-08,5.78391e-101,1.0
COG0090_63,1.0,3.20136e-08,1.0,1.0
COG0090_65,1.64358e-19,1.0,2.04753e-61,1.0
COG0090_67,1.0,2.49661e-09,1.0,1.0
COG0090_69,3.2602e-16,1.40125e-13,5.90322e-54,1.0
COG0090_71,7.3197e-28,0.00216508,5.24244e-87,1.0
COG0090_73,3.2602e-16,0.00216508,5.90322e-54,1.0
COG0090_75,1.0,6.66166e-24,1.03162e-129,1.0
COG0090_77,1.97618e-51,1.58555e-30,2.30231e-78,1.0
COG0090_79,1.0,6.66166e-24,2.30231e-78,1.0
COG0090_81,5.37548e-40,4.15249e-07,1.0,1.0
COG0090_83,9.31042e-17,1.0,1.01769e-114,1.0
COG0090_85,9.30708e-17,2.49659e-09,1.01769e-114,1.0
COG0090_87,3.34276e-20,1.0,1.01659e-122,1.0
COG0090_89,1.0,1.0,1.77933e-76,1.0
COG0090_91,1.00035e-16,2.99831e-21,3.40105e-94,1.0
COG0090_93,3.00424e-31,0.999512,1.80779e-73,1.0
COG0090_95,1.0,1.88301e-17,1.0,1.0
COG0090_97,1.38911e-09,1.883e-17,1.0,1.0
COG0090_99,3.00424e-31,0.0015133,7.02248e-63,1.0
COG0090_101,2.57884e-69,5.26525e-09,1.0,1.0
COG0090_103,1.38911e-09,1.8827e-17,1.0,1.0
COG0090_105,1.38911e-09,1.8827e-17,1.77933e-76,1.0
COG0090_107,1.3093e-19,1.8496e-17,2.04753e-61,1.0
COG0090_109,3.00424e-31,0.999512,1.0,1.0
COG0090_111,3.00424e-31,0.00151331,1.0,1.0
COG0090_113,1.0,0.000487372,8.77162e-150,1.0
COG0090_115,5.37548e-40,4.09983e-07,3.77708e-95,1.0
COG0090_117,5.4447e-22,4.16422e-13,1.0,1.0
COG0090_119,1.0,0.999869,1.01308e-81,1.0
COG0090_121,1.0,1.0,1.0,1.0
COG0090_123,1.80358e-13,0.000457088,3.00267e-41,1.0
COG0090_125,1.0,0.999543,1.0,1.0
COG0090_127,7.39945e-14,1.0,2.4129e-143,1.0
COG0090_129,6.03071e-63,2.169e-11,1.15204e-98,1.0
COG0090_131,6.1579e-28,1.37416e-24,1.0,1.0
COG0090_133,1.23052e-18,0.999869,5.78391e-101,1.0
COG0090_135,9.03271e-26,0.999869,1.78957e-122,1.0
COG0091_3,1.0,1.0,1.0,1.0
COG0091_5,1.0,2.84103e-05,1.09163e-52,1.0
COG0091_7,1.0,1.0,1.0,1.0
COG0091_9,6.09588e-18,5.97382e-13,1.28274e-89,1.0
COG0091_11,1.0,3.45142e-09,3.87142e-52,1.0
COG0091_13,1.0,0.99871,1.83009e-41,1.0
COG0091_15,1.0,1.0,1.0,1.0
COG0091_17,2.61223e-08,1.0,1.0,1.0
COG0091_19,4.68425e-07,2.84103e-05,1.09163e-52,1.0
COG0091_21,1.0,1.0,1.0,1.0
COG0091_23,1.0,1.7505e-08,1.32393e-69,1.0
COG0091_25,5.85173e-15,0.999972,1.0,1.0
COG0091_27,5.77485e-15,0.999972,1.0,1.0
COG0091_29,7.68762e-17,1.7505e-08,1.32393e-69,1.0
COG0091_31,5.31775e-08,0.00129029,1.0,1.0
COG0091_33,1.21161e-22,1.71738e-09,1.22543e-59,1.0
COG0091_35,5.31775e-08,0.00129028,1.0,1.0
COG0091_37,1.0,1.56442e-15,6.31021e-93,1.0
COG0091_39,5.77485e-15,0.999972,1.0,1.0
COG0091_41,1.31469e-25,2.27922e-08,7.13568e-64,1.0
COG0091_43,1.0,3.45082e-09,3.87142e-52,1.0
COG0091_45,1.0,1.0,1.0,1.0
COG0091_47,4.68425e-07,1.0,1.0,1.0
COG0092_3,5.50205e-14,1.46703e-06,1.97841e-55,1.0
COG0092_5,5.59285e-19,0.934968,5.79574e-76,1.0
COG0092_7,5.59285e-19,0.934968,5.79574e-76,1.0
COG0092_9,1.0,0.0650317,1.0,1.0
COG0092_11,1.0,1.0,1.06932e-37,1.0
COG0092_13,2.15223e-16,7.19431e-05,1.0,1.0
COG0092_15,1.0,1.0,1.0,1.0
COG0092_17,2.1522e-16,7.18808e-05,1.0,1.0
COG0092_19,2.15223e-16,7.19431e-05,1.0,1.0
COG0092_21,3.84855e-11,0.040446,9.32862e-55,1.0
COG0092_23,1.0,1.0,1.0,1.0
COG0092_25,1.0,0.000500601,1.0,1.0
COG0092_27,1.03627e-15,0.999499,2.27876e-46,1.0
COG0092_29,6.21248e-42,9.37458e-13,4.09367e-131,1.0
COG0092_31,5.50205e-14,1.46703e-06,1.0,1.0
COG0092_33,2.66358e-29,2.58554e-10,1.0,1.0
COG0092_35,4.10767e-43,6.68492e-13,7.36851e-53,1.0
COG0092_37,2.66358e-29,2.57885e-10,1.0,1.0
COG0092_39,2.49258e-17,1.46718e-07,1.60374e-85,1.0
COG0092_41,6.01839e-23,3.8228e-09,1.0,1.0
COG0092_43,1.0,0.959482,3.52015e-119,1.0
COG0092_45,1.0,1.0,1.97841e-55,1.0
COG0092_47,1.0,0.999992,3.96942e-112,1.0
COG0092_49,1.05894e-14,6.52128e-06,2.14977e-100,1.0
COG0092_51,1.0,0.999998,2.14977e-100,1.0
COG0092_53,6.35202e-32,3.42869e-08,4.09367e-131,1.0
COG0092_55,6.56099e-14,7.98831e-06,1.0,1.0
COG0092_57,1.0,0.999928,9.32862e-55,1.0
COG0092_59,1.0,0.959482,3.25209e-93,1.0
COG0092_61,1.0,0.0650317,1.06932e-37,1.0
COG0092_63,2.66358e-29,2.81236e-10,1.0,1.0
COG0092_65,3.84857e-11,0.0405179,1.0,1.0
COG0092_67,3.84857e-11,0.0405179,1.97841e-55,1.0
COG0092_69,1.0,3.32938e-06,1.0,1.0
COG0092_71,1.0,1.0,1.0,1.0
COG0092_73,1.0,0.999529,7.86509e-37,1.0
COG0092_75,7.88102e-13,0.000470775,1.0,1.0
COG0092_77,1.15091e-16,8.91321e-11,3.92279e-52,1.0
COG0092_79,3.16383e-12,0.999996,2.80857e-37,1.0
COG0092_81,7.80249e-14,9.5753e-07,1.13115e-44,1.0
COG0092_83,1.82491e-32,1.41189e-12,8.44909e-64,1.0
COG0092_85,1.0,0.000500601,1.0,1.0
COG0092_87,1.0,1.0,1.0,1.0
COG0092_89,1.0,0.999992,4.8885e-73,1.0
COG0092_91,1.0,0.999992,4.8885e-73,1.0
COG0092_93,6.35202e-32,3.42859e-08,4.77256e-171,1.0
COG0092_95,2.49258e-17,1.50537e-07,4.8885e-73,1.0
COG0092_97,4.49126e-42,2.33506e-11,7.36851e-53,1.0
COG0092_99,4.08049e-42,2.26821e-11,3.36677e-62,1.0
COG0092_101,1.0,0.959482,1.60374e-85,1.0
COG0092_103,3.51125e-21,6.23777e-08,1.60374e-85,1.0
COG0092_105,7.88102e-13,0.000470775,1.0,1.0
COG0092_107,1.0,0.999999,1.0,1.0
COG0092_109,1.0,3.32947e-06,1.0,1.0
COG0092_111,1.0,1.0,1.0,1.0
COG0092_113,5.50205e-14,1.46703e-06,1.0,1.0
COG0092_115,2.49258e-17,1.50541e-07,1.0,1.0
COG0092_117,2.4605e-23,3.1516e-12,1.0,1.0
COG0093_3,0.998601,0.864181,0.999998,1.0
COG0096_3,0.999976,0.0394149,1.0,1.0
COG0096_5,0.999976,0.0394149,1.0,1.0
COG0096_7,0.999976,0.000284699,1.0,1.0
COG0096_9,7.84777e-08,0.0391302,2.71029e-30,1.0
COG0097_3,0.939023,0.246975,0.99996,1.0
COG0100_3,1.0,4.23176e-07,1.0,1.0
COG0100_5,2.0401e-18,0.999999,3.45455e-57,1.0
COG0100_7,1.0,1.22206e-06,1.0,1.0
COG0100_9,1.0,0.999999,1.0,1.0
COG0100_11,9.3701e-10,7.98882e-07,1.38332e-36,1.0
COG0100_13,1.0,1.0,1.0,1.0
COG0102_3,0.996811,0.751295,0.999995,1.0
COG0103_3,4.65176e-11,0.997633,1.0,1.0
COG0103_5,3.44716e-23,2.79801e-05,1.46194e-50,1.0
COG0103_7,4.65176e-11,0.997661,1.0,1.0
COG0103_9,1.0,0.0023372,5.74292e-35,1.0
COG0103_11,1.0,0.999998,1.0,1.0
COG0103_13,1.0,0.999246,1.0,1.0
COG0103_15,1.0,0.99997,1.0,1.0
COG0103_17,8.34472e-14,0.000751608,1.78988e-43,1.0
COG0103_19,1.0,0.999218,1.0,1.0
COG0130_3,3.61893e-123,4.57152e-50,0.0,1.0
COG0130_5,1.0,0.999639,1.0,1.0
COG0130_7,6.96092e-16,0.999134,2.5583e-49,1.0
COG0130_9,1.34517e-15,0.990715,3.21364e-43,1.0
COG0130_11,4.6975e-126,5.06082e-51,0.0,1.0
COG0130_13,1.0,0.99982,1.0,1.0
COG0130_15,5.42231e-108,4.85309e-50,0.0,1.0
COG0130_17,1.0,0.00910662,1.0,1.0
COG0130_19,2.08556e-20,1.09589e-05,1.0,1.0
COG0130_21,1.0,0.999809,4.38727e-40,1.0
COG0130_23,2.03038e-15,0.973636,4.20552e-40,1.0
COG0130_25,1.0,0.0261726,1.8175e-41,1.0
COG0130_27,1.0,0.999822,1.0,1.0
COG0130_29,5.42231e-108,4.62218e-48,0.0,1.0
COG0130_31,5.42231e-108,2.81568e-51,0.0,1.0
COG0130_33,1.0,0.000504763,1.0,1.0
COG0130_35,1.0,0.999822,1.0,1.0
COG0130_37,2.03041e-15,0.973647,1.0,1.0
COG0130_39,1.0,0.999822,1.0,1.0
COG0130_41,1.21368e-23,1.84053e-06,2.67184e-60,1.0
COG0130_43,1.0,0.99982,1.0,1.0
COG0130_45,1.0,0.000687562,1.0,1.0
COG0130_47,1.0,0.000504763,1.0,1.0
COG0130_49,1.46585e-11,0.000182799,1.08575e-43,1.0
COG0130_51,5.42231e-108,4.61712e-48,0.0,1.0
COG0130_53,3.54815e-120,4.56859e-48,0.0,1.0
COG0184_3,0.999745,3.3321e-06,1.0,1.0
COG0184_5,0.000479656,3.33209e-06,1.0,1.0
COG0184_7,1.7603e-08,2.97785e-06,5.11515e-33,1.0
COG0184_9,0.999265,4.30719e-12,4.85503e-51,1.0
COG0184_11,0.999745,3.54248e-07,1.0,1.0
COG0184_13,0.999745,3.3321e-06,1.0,1.0
COG0185_3,0.999312,0.854171,1.0,1.0
COG0186_3,1.0,0.99827,1.0,1.0
COG0186_5,1.66292e-14,7.84759e-06,1.24475e-46,1.0
COG0186_7,1.0,0.998278,1.0,1.0
COG0186_9,1.0,0.998276,1.0,1.0
COG0186_11,1.0,0.998278,1.0,1.0
COG0186_13,4.6495e-16,1.83339e-06,1.08232e-49,1.0
COG0197_3,1.0,0.000298356,1.0,1.0
COG0197_5,2.77268e-11,0.999672,1.60908e-36,1.0
COG0197_7,0.000246917,0.0771958,1.0,1.0
COG0197_9,1.0,0.99997,1.0,1.0
COG0197_11,0.999753,0.922774,3.2412e-30,1.0
COG0198_3,1.0,0.999043,1.0,1.0
COG0198_5,1.0,0.999013,1.23785e-28,1.0
COG0198_7,2.46589e-08,2.98244e-05,1.0,1.0
COG0198_9,8.35281e-15,1.25148e-05,1.99659e-47,1.0
COG0198_11,1.0,0.99903,1.0,1.0
COG0198_13,1.0,0.999043,1.0,1.0
COG0200_3,2.93632e-09,9.20693e-06,7.52863e-36,1.0
COG0200_5,1.0,1.29121e-05,1.0,1.0
COG0200_7,1.0,1.29121e-05,1.0,1.0
COG0200_9,1.0,1.29121e-05,1.42284e-21,1.0
COG0200_11,1.0,3.70521e-06,1.0,1.0
COG0200_13,1.0,1.29121e-05,1.0,1.0
COG0200_15,1.21617e-13,1.32095e-08,7.28279e-48,1.0
COG0200_17,4.01999e-25,8.90484e-11,1.0,1.0
COG0200_19,1.29498e-37,1.91462e-14,5.75623e-58,1.0
COG0200_21,4.01999e-25,8.90675e-11,1.0,1.0
COG0200_23,1.0,1.28989e-05,1.0,1.0
COG0200_25,7.00608e-10,1.23703e-05,7.88763e-39,1.0
COG0200_27,1.0,5.41856e-07,1.0,1.0
COG0200_29,1.0,5.28646e-07,1.0,1.0
COG0201_3,1.0,1.0,1.0,1.0
COG0201_5,3.07654e-13,0.000544946,1.33329e-40,1.0
COG0201_7,1.0,1.0,1.0,1.0
COG0201_9,2.866e-09,1.0,3.02682e-26,1.0
COG0201_11,1.0,4.84115e-08,1.0,1.0
COG0201_13,1.0,0.999455,1.0,1.0
COG0244_3,9.92389e-34,1.70971e-13,1.0,1.0
COG0244_5,4.85425e-28,1.46769e-09,9.95386e-33,1.0
COG0244_7,4.85426e-28,1.46786e-09,1.0,1.0
COG0244_9,2.69467e-38,2.0587e-13,6.34735e-85,1.0
COG0244_11,4.85426e-28,1.46806e-09,1.0,1.0
COG0244_13,2.03209e-76,6.24153e-29,1.23968e-198,1.0
COG0244_15,4.85426e-28,1.46806e-09,1.0,1.0
COG0244_17,2.2788e-34,9.9268e-15,1.0,1.0
COG0244_19,7.64509e-34,1.61044e-13,1.82725e-21,1.0
COG0256_3,2.61994e-14,0.785763,1.10827e-40,1.0
COG0256_5,1.0,0.190408,1.0,1.0
COG0256_7,1.0,0.976171,1.0,1.0
COG0256_9,1.0,0.976171,1.0,1.0
COG0532_3,0.99999,1.16291e-06,1.0,1.0
COG0532_5,1.0,1.0,1.0,1.0
COG0532_7,1.0,0.263936,1.0,1.0
COG0532_9,1.0,1.0,1.0,1.0
COG0532_11,1.0,0.000237921,5.22621e-35,1.0
COG0532_13,1.23008e-09,0.0655602,1.32157e-29,1.0
COG0532_15,1.0,0.934438,1.0,1.0
COG0532_17,1.0,1.0,1.0,1.0
COG0532_19,1.0,0.999767,5.72115e-48,1.0
COG0532_21,4.03499e-26,0.992799,2.84914e-69,1.0
COG0532_23,1.0,0.00720058,1.0,1.0
COG0532_25,4.62675e-10,0.736064,5.37217e-34,1.0
COG0532_27,0.99999,0.736065,1.0,1.0
COG0532_29,1.03138e-05,0.263935,2.10631e-26,1.0
COG0532_31,1.0,0.999999,1.0,1.0
COG0532_33,1.0,1.0,1.0,1.0
COG0532_35,1.0,1.0,1.0,1.0
COG0532_37,1.0,1.0,1.0,1.0
COG0532_39,4.99699e-25,4.59256e-09,3.33354e-81,1.0
COG0532_41,1.0,1.0,1.0,1.0
COG0532_43,1.0,0.999998,1.0,1.0
COG0532_45,1.0,1.0,1.0,1.0
COG0532_47,1.0,0.021741,5.36928e-32,1.0
COG0532_49,1.69304e-17,0.978258,1.0,1.0
COG0532_51,1.0,1.0,1.0,1.0
COG0532_53,1.0,0.0217424,5.36928e-32,1.0
COG0532_55,1.55211e-20,1.34717e-06,6.26711e-65,1.0
COG0532_57,1.0,0.999998,1.0,1.0
COG0532_59,4.84865e-18,2.23094e-06,4.90823e-53,1.0
COG0532_61,1.31637e-07,0.999762,1.0,1.0
COG0532_63,1.0,1.0,1.0,1.0
COG0532_65,4.74031e-27,8.39243e-07,1.0,1.0
COG0532_67,4.07845e-17,0.000232987,1.0,1.0
COG0532_69,1.0,0.999999,7.79802e-34,1.0
COG0532_71,4.07845e-17,0.000232147,7.79802e-34,1.0
COG0532_73,1.0,0.999642,1.0,1.0
COG0532_75,1.19423e-12,0.000357581,1.92189e-40,1.0
COG0541_3,3.44151e-15,0.993807,1.52648e-40,1.0
COG0541_5,0.970565,0.994197,1.0,1.0
COG0541_7,6.90472e-09,0.000390064,1.0,1.0
COG0541_9,6.90473e-09,0.994197,1.0,1.0
COG0541_11,0.970565,1.56006e-07,1.53561e-46,1.0
COG0552_3,2.10729e-12,0.000475165,2.27953e-41,1.0
COG0552_5,1.0,0.927374,1.0,1.0
COG0552_7,1.0,0.927849,1.0,1.0
COG0552_9,1.0,0.927803,8.13688e-28,1.0
COG0552_11,4.28196e-12,4.63619e-05,1.0,1.0
COG0552_13,1.0,0.927849,1.0,1.0
COG0552_15,1.0,0.927849,1.0,1.0
