v_idx, sample, gene, unitig, mask, mask_degen, haplos, X, X_est, R2, tau
2,0,COG0049,3,1.0,1.0,,1.7527712702702702,0.4549931911326103,1.724163035532734,0.11138351797029021
2,1,COG0049,3,1.0,1.0,,0.0,0.3235739112537676,0.13403582877482006,0.12517837422293282
2,2,COG0049,3,1.0,1.0,,5.441448243243244,1.9982641056263035,11.955395905208151,0.08744721358829173
2,3,COG0049,3,1.0,1.0,,2.2498183783783783,1.0045546907610032,1.6095865096747373,0.10777867106522808
2,4,COG0049,3,1.0,1.0,,0.0,0.3504918642671594,0.15140603669883926,0.12517837422293282
2,5,COG0049,3,1.0,1.0,,0.0,0.22112980058154727,0.06654351660551577,0.12517837422293282
2,6,COG0049,3,1.0,1.0,,0.0,1.418693975460236,2.081358582648024,0.12517837422293282
2,7,COG0049,3,1.0,1.0,,0.0,0.9178889361661585,0.8918625439634636,0.12517837422293282
2,8,COG0049,3,1.0,1.0,,0.5755365,1.2626868993866651,0.5389026716435189,0.12045453927508849
2,9,COG0049,3,1.0,1.0,,0.0,0.47366159029513083,0.26447692703315484,0.12517837422293282
3,0,COG0049,5,1.0,1.0,0_1_2,39.79054054054054,23.810643758621914,256.8689077502147,0.01163281377101379
3,1,COG0049,5,1.0,1.0,0_1_2,24.695845945945948,15.878137008411386,78.58423081850955,0.026819400622494553
3,2,COG0049,5,1.0,1.0,0_1_2,56.24566351351352,43.665646452485916,162.28825171620252,0.00510163901265432
3,3,COG0049,5,1.0,1.0,0_1_2,26.108512162162164,34.038406010503515,65.55902797201206,0.024720360243591668
3,4,COG0049,5,1.0,1.0,0_1_2,14.231464324324325,12.91474560192055,2.323905168754265,0.050140258607913185
3,5,COG0049,5,1.0,1.0,0_1_2,8.790016081081081,8.67324753608123,0.3633573048652807,0.07051269398602023
3,6,COG0049,5,1.0,1.0,0_1_2,32.93636486486486,30.56636863898571,7.814015540483176,0.016835264838558652
3,7,COG0049,5,1.0,1.0,0_1_2,24.643404054054056,22.1851594549971,7.364195817735861,0.026901025431178407
3,8,COG0049,5,1.0,1.0,0_1_2,41.464804054054056,33.66346431729203,63.61210794975058,0.010653928025208913
3,9,COG0049,5,1.0,1.0,0_1_2,32.64864864864865,21.23203476560745,131.6049118642242,0.017104473313583148
6,0,COG0049,11,1.0,1.0,0_1_2,21.62162162162162,13.094747969357238,73.21555756633043,0.03210149664328462
6,1,COG0049,11,1.0,1.0,0_1_2,14.208540540540541,8.732219235080393,30.265718201161654,0.05021119633273526
6,2,COG0049,11,1.0,1.0,0_1_2,39.0734054054054,24.014058587414265,228.16075080934428,0.012082592028557057
6,3,COG0049,11,1.0,1.0,0_1_2,15.444,18.719538540676876,11.638510743885123,0.04654010351102015
6,4,COG0049,11,1.0,1.0,0_1_2,8.494205405405406,7.102505339644834,2.1293328590267935,0.07185426549722732
6,5,COG0049,11,1.0,1.0,0_1_2,6.795362162162163,4.769876182163162,4.2153134613537055,0.08011845610024691
6,6,COG0049,11,1.0,1.0,0_1_2,20.54054054054054,16.810069917652815,14.659001285725743,0.034223635873194505
6,7,COG0049,11,1.0,1.0,0_1_2,17.2972972972973,12.200806215795387,26.415805337541634,0.04157318357387979
6,8,COG0049,11,1.0,1.0,0_1_2,29.34367567567568,18.513334500164987,118.23169168159315,0.020565282923291007
6,9,COG0049,11,1.0,1.0,0_1_2,16.833945945945946,11.676614786063787,27.02127470888748,0.04275797976611125
7,0,COG0049,13,1.0,1.0,1_2,31.968536486486485,18.335306762806137,187.20177081643982,0.0177600715690195
7,1,COG0049,13,1.0,1.0,1_2,8.476099324324325,8.793463459256877,0.6338401871677696,0.07193728040985287
7,2,COG0049,13,1.0,1.0,1_2,52.16458243243243,30.83046134917381,458.43972844033163,0.006208148349507755
7,3,COG0049,13,1.0,1.0,1_2,33.01492567567568,25.672602678302997,56.27006757097368,0.016762579053073642
7,4,COG0049,13,1.0,1.0,1_2,11.118334054054055,8.730357443018326,6.15042942472112,0.06085969893599318
7,5,COG0049,13,1.0,1.0,1_2,5.519927432432433,5.833138437932707,0.3644401330746874,0.08700304469425338
7,6,COG0049,13,1.0,1.0,1_2,36.23265405405405,21.931894493173697,206.325409010237,0.014065576749459026
7,7,COG0049,13,1.0,1.0,1_2,32.09933513513514,17.223126122194895,222.46071939313484,0.017631848426127614
7,8,COG0049,13,1.0,1.0,1_2,19.33281567567568,26.57524658149329,54.99450814206129,0.036778756940447896
7,9,COG0049,13,1.0,1.0,1_2,15.382533243243245,12.93702376842188,6.8592803822280475,0.04671562527256384
5,0,COG0049,9,1.0,1.0,0_1_2,40.88121081081081,32.12733875131614,79.36765133631553,0.010984250611816121
5,1,COG0049,9,1.0,1.0,0_1_2,27.733881081081087,21.424082851589016,41.321946122913204,0.02252709719662272
5,2,COG0049,9,1.0,1.0,0_1_2,58.62901621621622,58.91734585783557,7.376933232032792,0.004560106782302378
5,3,COG0049,9,1.0,1.0,0_1_2,62.72821621621622,45.92749378391929,287.10635601101694,0.003775259901301392
5,4,COG0049,9,1.0,1.0,0_1_2,24.354291891891894,17.42565764257331,49.07632293340713,0.027355977071161476
5,5,COG0049,9,1.0,1.0,0_1_2,10.749042162162162,11.70266340862706,1.544106355018822,0.0622892593964653
5,6,COG0049,9,1.0,1.0,0_1_2,52.85111351351352,41.242703711559116,138.73257636069587,0.006004271665940381
5,7,COG0049,9,1.0,1.0,0_1_2,43.933751351351354,29.93409535267768,198.38336640831696,0.00937453752634038
5,8,COG0049,9,1.0,1.0,0_1_2,66.39100540540541,45.421582018613215,444.695332067005,0.003202910992538966
5,9,COG0049,9,1.0,1.0,0_1_2,34.62356756756757,28.64801671466702,38.00025492314974,0.015348428405449652
4,0,COG0049,7,1.0,1.0,0,6.566357432432433,5.758756950264565,1.0380738469195048,0.0813095328833728
4,1,COG0049,7,1.0,1.0,0,18.574142702702705,7.067849537469362,132.8354621590029,0.03849075279946729
4,2,COG0049,7,1.0,1.0,0,13.577450675675676,14.404761772373822,2.115333309514545,0.0522079261205295
4,3,COG0049,7,1.0,1.0,0,5.755365,9.111006616151855,11.984106103072241,0.08568520835209761
4,4,COG0049,7,1.0,1.0,0,6.723315810810812,4.367756506993349,5.773402493187705,0.08049111419368075
4,5,COG0049,7,1.0,1.0,0,4.604296081081081,2.946151241592515,2.8756571703335125,0.09234190131289213
4,6,COG0049,7,1.0,1.0,0,6.409399054054055,9.77747365725931,12.081726782619132,0.08213702472137324
4,7,COG0049,7,1.0,1.0,0,9.522529324324324,5.759368267812072,14.512250289354968,0.06730674133773314
4,8,COG0049,7,1.0,1.0,0,22.943021621621625,8.189246275869339,218.28743159933978,0.029702186150826877
4,9,COG0049,7,1.0,1.0,0,16.585942027027027,8.393982063283046,67.7118273898573,0.04340731816190832
8,0,COG0049,15,1.0,0.0,0_1_2,342.98029729729734,301.96227231124806,2027.334020187016,2.744218056535183e-05
8,1,COG0049,15,1.0,0.0,0_1_2,197.63265945945946,201.36323117597908,195.6327932577909,8.320891686984106e-05
8,2,COG0049,15,1.0,0.0,0_1_2,592.5488918918919,553.7593938760615,2468.588219995766,1.995374341504578e-05
8,3,COG0049,15,1.0,0.0,0_1_2,506.9775135135135,431.66881925397115,6302.3093417562695,2.0211711580978433e-05
8,4,COG0049,15,1.0,0.0,0_1_2,199.91499594594598,163.7823543057622,1428.5551137613327,8.050979278747994e-05
8,5,COG0049,15,1.0,0.0,0_1_2,114.47127702702703,109.9923919100818,90.21564740447704,0.0005276130388872723
8,6,COG0049,15,1.0,0.0,0_1_2,423.60628378378385,387.6368542505486,1803.569786395132,2.2026975340333165e-05
8,7,COG0049,15,1.0,0.0,0_1_2,318.5724864864865,281.34815405169,1682.297422311102,3.041754135153748e-05
8,8,COG0049,15,1.0,0.0,0_1_2,496.6574324324325,426.9137952719565,5513.6535910350885,2.031770795448093e-05
8,9,COG0049,15,1.0,0.0,0_1_2,320.99575675675675,269.26040439677206,2960.9387064714992,3.0082124448973544e-05
9,0,COG0051,3,1.0,1.0,0_1_2,9.923308108108108,14.22613054034679,19.780442376851525,0.06562028285932776
9,1,COG0051,3,1.0,1.0,0_1_2,5.865601351351351,9.58309460324896,14.208769036428272,0.08507565567395016
9,2,COG0051,3,1.0,1.0,0_1_2,30.171662162162164,26.185296219919078,18.913773287966084,0.019630585370103048
9,3,COG0051,3,1.0,1.0,0_1_2,20.931364864864864,20.35537180036405,2.627278593390592,0.03343913286019237
9,4,COG0051,3,1.0,1.0,0_1_2,9.481375675675677,7.741155421025706,3.386406792824916,0.06748257488964476
9,5,COG0051,3,1.0,1.0,0_1_2,0.32140216216216216,5.218731230085763,24.15029076137066,0.12251611826727478
9,6,COG0051,3,1.0,1.0,0_1_2,19.243905405405407,18.32965114968457,2.399988351707446,0.03697499003230849
9,7,COG0051,3,1.0,1.0,0_1_2,24.627513513513513,13.259621185106504,130.30401613125582,0.026925812887931163
9,8,COG0051,3,1.0,1.0,0_1_2,21.252743243243245,20.14971413332701,3.394313209013764,0.03280885353481393
9,9,COG0051,3,1.0,1.0,0_1_2,8.67787027027027,12.779312558473604,17.50906284366282,0.07101805832804442
10,0,COG0051,5,1.0,1.0,,0.8109842702702703,0.4526257093897639,0.1679476998607229,0.11857810530205894
10,1,COG0051,5,1.0,1.0,,0.8633057702702702,0.32189207995903785,0.3221716757415484,0.11816544395572277
10,2,COG0051,5,1.0,1.0,,0.6801795,1.987878318486446,1.8092608584739276,0.11961662438751854
10,3,COG0051,5,1.0,1.0,,0.0,0.9993310754155659,1.0570238919322812,0.12517837422293282
10,4,COG0051,5,1.0,1.0,,0.627858,0.3486694753501065,0.10622235691051818,0.1200347885340069
10,5,COG0051,5,1.0,1.0,,0.0,0.21998030423973755,0.06585894455902838,0.12517837422293282
10,6,COG0051,5,1.0,1.0,,2.8253732432432432,1.4113204998167546,2.067673422492798,0.1037620143141158
10,7,COG0051,5,1.0,1.0,,1.5696470405405407,0.9131172594993318,0.47993001842885696,0.11274445972678554
10,8,COG0051,5,1.0,1.0,,0.0,1.256122774690786,1.6440053262905188,0.12517837422293282
10,9,COG0051,5,1.0,1.0,,1.8312545405405405,0.47119917692783786,1.8894765651920802,0.1108057159955942
13,0,COG0051,11,1.0,1.0,0_2,12.2133,13.583359097509874,4.190384363761863,0.05682763488338363
13,1,COG0051,11,1.0,1.0,0_2,10.325060810810811,10.150777753566121,0.5188696073713387,0.06397592662292509
13,2,COG0051,11,1.0,1.0,0_2,47.88894594594595,26.00301320746148,484.24021772929,0.007669235164199754
13,3,COG0051,11,1.0,1.0,0_2,19.404743243243246,19.627367955864568,4.274527383546765,0.03662084409409181
13,4,COG0051,11,1.0,1.0,0_2,4.539804054054055,7.650817621923338,10.23827769714198,0.09273115743471544
13,5,COG0051,11,1.0,1.0,0_2,3.6157743243243243,5.364246960067698,3.272591608953093,0.0985087733559781
13,6,COG0051,11,1.0,1.0,0_2,18.801972972972973,18.198891179884317,3.016566965065717,0.037967610822453306
13,7,COG0051,11,1.0,1.0,0_2,19.203770270270272,12.708975092860099,44.12509603289589,0.03706394884190079
13,8,COG0051,11,1.0,1.0,0_2,24.06502702702703,19.621583146528465,23.619069062236896,0.027819685826743698
13,9,COG0051,11,1.0,1.0,0_2,13.940835135135135,13.17588253913898,1.569887795576804,0.051047798931892575
12,0,COG0051,9,1.0,1.0,0_2,11.911012702702703,12.044015983714486,1.894355310841836,0.05791075562746605
12,1,COG0051,9,1.0,1.0,0_2,5.748850540540541,9.000455593140934,10.986402553951665,0.08572137860388744
12,2,COG0051,9,1.0,1.0,0_2,34.56818918918919,23.056226029660323,136.8354176039729,0.015394843308742277
12,3,COG0051,9,1.0,1.0,0_2,15.405405405405407,17.403087660505097,7.427450573121345,0.04665022789826342
12,4,COG0051,9,1.0,1.0,0_2,3.306523783783784,6.783789228388108,12.547983119028892,0.1005288982728824
12,5,COG0051,9,1.0,1.0,0_2,2.216868648648649,4.756348300476677,6.626742329229053,0.10801367585254928
12,6,COG0051,9,1.0,1.0,0_2,14.578766756756757,16.136504777085126,4.604230987356343,0.04907885340187094
12,7,COG0051,9,1.0,1.0,0_2,21.52997837837838,11.268723159000226,106.86863933986825,0.03227564873467726
12,8,COG0051,9,1.0,1.0,0_2,15.743554054054053,17.39796249654324,5.903858448945098,0.045694995033562315
12,9,COG0051,9,1.0,1.0,0_2,6.087014594594596,11.682737815653462,32.13528909055855,0.08386556582930338
11,0,COG0051,7,1.0,1.0,1,7.298850270270271,3.2971609488355296,19.301255060545962,0.07756606163904044
11,1,COG0051,7,1.0,1.0,1,1.4911637702702705,1.0238015488588947,0.5042694073760237,0.11333324889692668
11,2,COG0051,7,1.0,1.0,1,2.432956891891892,5.93629890968923,18.876268997296894,0.10648256742110919
11,3,COG0051,7,1.0,1.0,1,2.9038524324324326,4.814466535496033,9.589243689477069,0.10322704692048322
11,4,COG0051,7,1.0,1.0,1,0.0,1.5754492293627727,3.1579309274531893,0.12517837422293282
11,5,COG0051,7,1.0,1.0,1,0.0,0.797736874184291,0.8226819598247671,0.12517837422293282
11,6,COG0051,7,1.0,1.0,1,1.4650040405405405,4.177770421462504,10.655262246351262,0.11353024284072326
11,7,COG0051,7,1.0,1.0,1,2.5899152702702706,3.474165316618052,3.5406472214386557,0.10538521411663117
11,8,COG0051,7,1.0,1.0,1,5.9123437837837844,4.782208870801447,6.443370927507355,0.08481861985419756
11,9,COG0051,7,1.0,1.0,1,2.851532972972973,1.8415148645475732,1.8840097479280504,0.10358335787517627
14,0,COG0051,13,1.0,1.0,0_1_2,79.37837837837839,74.77525011048598,54.843772593794284,0.0018466944172654794
14,1,COG0051,13,1.0,1.0,0_1_2,41.434575405405404,50.37047303736864,89.97084279994723,0.010670761772911513
14,2,COG0051,13,1.0,1.0,0_1_2,162.45073783783786,137.63480500230068,695.2171754968714,0.00015404054204354515
14,3,COG0051,13,1.0,1.0,0_1_2,131.47296486486488,106.99169043219366,660.1364516181475,0.00032173898601781407
14,4,COG0051,13,1.0,1.0,0_1_2,40.526631081081085,40.68896146278219,9.551563922005883,0.011190547002851669
14,5,COG0051,13,1.0,1.0,0_1_2,29.56923972972973,27.4306080253268,8.990611198510255,0.020305848645077937
14,6,COG0051,13,1.0,1.0,0_1_2,106.91257297297297,96.3440683860786,152.86340025451415,0.0006723799777248729
14,7,COG0051,13,1.0,1.0,0_1_2,75.71542702702703,69.6950882945145,64.84818424234655,0.002146182799184634
14,8,COG0051,13,1.0,1.0,0_1_2,134.19636486486485,105.91069623255699,857.5400189657244,0.0002990931752972193
14,9,COG0051,13,1.0,1.0,0_1_2,80.78698378378378,67.17040559195087,203.34039115700588,0.0017447831035874238
21,0,COG0052,15,1.0,1.0,0_1_2,44.86873783783784,38.93926607150165,39.11505505211026,0.008935866105125513
21,1,COG0052,15,1.0,1.0,0_1_2,36.29862972972973,25.966609589216123,108.93599947025419,0.01401559097731004
21,2,COG0052,15,1.0,1.0,0_1_2,73.36584324324325,71.40953143811079,14.340760787994205,0.002368249981271231
21,3,COG0052,15,1.0,1.0,0_1_2,79.97592972972973,55.66545409479357,597.9844970735495,0.0018026294781697027
21,4,COG0052,15,1.0,1.0,0_1_2,25.55694,21.120402304945376,21.2373386369399,0.025517513217512066
21,5,COG0052,15,1.0,1.0,0_1_2,17.812992972972975,14.183967360044331,14.093367906569773,0.04029675620914619
21,6,COG0052,15,1.0,1.0,0_1_2,58.3389,49.987352695582935,75.49153766630731,0.004622385047487128
21,7,COG0052,15,1.0,1.0,0_1_2,38.969391891891895,36.28099148112186,10.689212076651234,0.01214942955629113
21,8,COG0052,15,1.0,1.0,0_1_2,61.64427567567567,55.052274366760564,50.636227792618776,0.003966599896142408
21,9,COG0052,15,1.0,1.0,0_1_2,31.321684054054053,34.72222688309489,14.88073145941364,0.018409612064815187
22,0,COG0052,17,1.0,1.0,,2.945945945945946,0.32723970904758853,6.878158423080258,0.10294134445218883
22,1,COG0052,17,1.0,1.0,,0.0,0.23274157680837088,0.06934599939506889,0.12517837422293282
22,2,COG0052,17,1.0,1.0,,1.5548113513513515,1.4373258136432954,0.06544362026814757,0.11285550347351483
22,3,COG0052,17,1.0,1.0,,0.0,0.7225341083865544,0.5523401298059979,0.12517837422293282
22,4,COG0052,17,1.0,1.0,,0.0,0.2520957823100992,0.07831243016775531,0.12517837422293282
22,5,COG0052,17,1.0,1.0,,0.0,0.15905358811723697,0.03442558116648131,0.12517837422293282
22,6,COG0052,17,1.0,1.0,,1.472972972972973,1.0204490191532196,0.2402919663128679,0.11347019403185912
22,7,COG0052,17,1.0,1.0,,0.0,0.6602138349653863,0.46134867749176267,0.12517837422293282
22,8,COG0052,17,1.0,1.0,,0.0,0.90821806797854,0.859262564396288,0.12517837422293282
22,9,COG0052,17,1.0,1.0,,0.0,0.3406917855576614,0.13681216630426402,0.12517837422293282
16,0,COG0052,5,1.0,1.0,0_1_2,15.83445945945946,15.202355351443822,1.096539170255903,0.04544186983710829
16,1,COG0052,5,1.0,1.0,0_1_2,5.400905810810811,10.13767505331538,22.814264596422742,0.08767763812602963
16,2,COG0052,5,1.0,1.0,0_1_2,31.99621351351352,27.879135431285615,18.8442438061779,0.017732853312490617
16,3,COG0052,5,1.0,1.0,0_1_2,24.754194594594594,21.732459271179607,10.380815664318872,0.026728903391721452
16,4,COG0052,5,1.0,1.0,0_1_2,7.3239456756756764,8.245657748547563,1.1124107888358414,0.07744118211453514
16,5,COG0052,5,1.0,1.0,0_1_2,8.878757027027028,5.537590557169917,11.317002296843086,0.07011557984518166
16,6,COG0052,5,1.0,1.0,0_1_2,17.839322972972976,19.515660550992493,3.829916870321312,0.04023275022889554
16,7,COG0052,5,1.0,1.0,0_1_2,14.034162432432433,14.164533147233264,0.6223598486258277,0.05075442226814786
16,8,COG0052,5,1.0,1.0,0_1_2,32.446354054054055,21.49306656915121,121.26031799958253,0.01729662095681009
16,9,COG0052,5,1.0,1.0,0_1_2,9.86072918918919,13.555972798793634,14.235014580909437,0.06588054450909873
15,0,COG0052,3,1.0,1.0,0_1_2,19.1758572972973,22.00411711325559,9.303615852827102,0.03712595618442792
15,1,COG0052,3,1.0,1.0,0_1_2,18.103247162162162,14.673426559569393,12.48086225420396,0.03959730667539015
15,2,COG0052,3,1.0,1.0,0_1_2,37.90691756756757,40.35268236574115,9.466721214003723,0.012856364258431726
15,3,COG0052,3,1.0,1.0,0_1_2,36.59893108108108,31.455888154740816,28.76265040236055,0.013790561407734388
15,4,COG0052,3,1.0,1.0,0_1_2,21.242639189189187,11.93488962785744,87.14194330147687,0.03282846898813615
15,5,COG0052,3,1.0,1.0,0_1_2,6.854114459459459,8.015193010230865,1.6486383669622078,0.07981595256032617
15,6,COG0052,3,1.0,1.0,0_1_2,37.933036486486486,28.24726229366417,95.71145403592773,0.012838443784336741
15,7,COG0052,3,1.0,1.0,0_1_2,14.937797432432433,20.50195786875947,32.09936368216397,0.04800742348762036
15,8,COG0052,3,1.0,1.0,0_1_2,32.674767567567564,31.10938826505189,4.8275003431372445,0.01707983798852522
15,9,COG0052,3,1.0,1.0,0_1_2,23.963291891891895,19.621121880176236,19.94633390727616,0.027984830311285368
17,0,COG0052,7,1.0,1.0,0_1_2,40.49697567567568,24.973856794995456,242.61752495249596,0.011207996454112181
17,1,COG0052,7,1.0,1.0,0_1_2,28.672247297297297,16.653792833060365,145.3529195858938,0.02135953584961893
17,2,COG0052,7,1.0,1.0,0_1_2,60.50978108108108,45.79879573397908,220.80868759168035,0.00417887667564675
17,3,COG0052,7,1.0,1.0,0_1_2,42.563635135135144,35.70126596469768,50.01052924618383,0.010061771372714112
17,4,COG0052,7,1.0,1.0,0_1_2,17.972448513513513,13.54565652623582,20.242210706145084,0.03991083835030427
17,5,COG0052,7,1.0,1.0,0_1_2,13.865207702702705,9.09694599300103,23.119331340512396,0.0512868979739303
17,6,COG0052,7,1.0,1.0,0_1_2,32.64864864864865,32.05959356981612,2.7445423227112284,0.017104473313583148
17,7,COG0052,7,1.0,1.0,0_1_2,21.39955675675676,23.268961666698505,4.937539116762723,0.03252528949717637
17,8,COG0052,7,1.0,1.0,0_1_2,47.82190405405406,35.308001045863534,159.59844218855451,0.007695054128656974
17,9,COG0052,7,1.0,1.0,0_1_2,24.407925675675674,22.269243568294378,5.956540689666599,0.027270940233161883
18,0,COG0052,9,1.0,1.0,,1.7266115405405404,0.45175035597994007,1.6643913958068166,0.11157683491885226
18,1,COG0052,9,1.0,1.0,,1.3865207702702704,0.3212989093052955,1.1636222310899567,0.11412348928664823
18,2,COG0052,9,1.0,1.0,,0.10464320405405406,1.9842237137070278,3.6312359546406667,0.12430476265743771
18,3,COG0052,9,1.0,1.0,,1.0464320405405405,0.9974531959179745,0.060089314828282225,0.11673334902826932
18,4,COG0052,9,1.0,1.0,,0.0,0.3480165958965579,0.14924283664255192,0.12517837422293282
18,5,COG0052,9,1.0,1.0,,0.0,0.21957275375869287,0.06560701467258973,0.12517837422293282
18,6,COG0052,9,1.0,1.0,,0.07848225,1.4087266820937665,1.837231361100459,0.12452254512909128
18,7,COG0052,9,1.0,1.0,,2.1713391891891893,0.9114219383889182,1.6359166799598668,0.10833931837408363
18,8,COG0052,9,1.0,1.0,,1.7266115405405404,1.2537905525173771,0.2891077077207916,0.11157683491885226
18,9,COG0052,9,1.0,1.0,,0.44473377027027033,0.4703232516147993,0.04018085519756742,0.12151089152543221
23,0,COG0052,19,1.0,1.0,0_1_2,70.40366351351351,63.64638461097118,56.993168553244644,0.0026874673751319665
23,1,COG0052,19,1.0,1.0,0_1_2,49.39256756756757,42.44252621308967,54.50007716091142,0.007115102655148989
23,2,COG0052,19,1.0,1.0,0_1_2,129.0212,116.71916194962753,181.79326520305153,0.00034408404185980515
23,3,COG0052,19,1.0,1.0,0_1_2,96.65092972972973,90.98540517830988,52.26323321612345,0.0009566468644724551
23,4,COG0052,19,1.0,1.0,0_1_2,48.12862013513514,34.52138121377686,189.52025771892377,0.007577729115793797
23,5,COG0052,19,1.0,1.0,0_1_2,33.158207297297295,23.18375082491711,102.06133091963531,0.016630909725408025
23,6,COG0052,19,1.0,1.0,0_1_2,91.33271756756757,81.70452595345097,109.21766899489003,0.0011611574980788476
23,7,COG0052,19,1.0,1.0,0_1_2,62.36020945945946,59.30142426502599,19.235257983044455,0.0038390083186710788
23,8,COG0052,19,1.0,1.0,0_1_2,119.46806351351351,89.98316048437094,890.0976233950455,0.00045298085288860454
23,9,COG0052,19,1.0,1.0,0_1_2,49.80294445945946,56.753617356138236,57.779089601917455,0.006971828893331228
19,0,COG0052,11,1.0,1.0,,2.3021582432432433,0.4520338795108568,3.4621180117945016,0.10740651248481524
19,1,COG0052,11,1.0,1.0,,0.0,0.3215015228910083,0.13232217640692734,0.12517837422293282
19,2,COG0052,11,1.0,1.0,,0.07848225,1.9854752621045746,3.7350915567737455,0.12452254512909128
19,3,COG0052,11,1.0,1.0,,3.1654497297297297,0.9980810053426985,4.755221129044245,0.1014653576574616
19,4,COG0052,11,1.0,1.0,,2.406797162162162,0.34823571790055957,4.265834501240977,0.10666666345613096
19,5,COG0052,11,1.0,1.0,,0.0,0.21971114656725627,0.0656885870116748,0.12517837422293282
19,6,COG0052,11,1.0,1.0,,0.8109842702702703,1.4096152627515308,0.4260913182756806,0.11857810530205894
19,7,COG0052,11,1.0,1.0,,0.627858,0.9119962727831658,0.12930271894000778,0.1200347885340069
19,8,COG0052,11,1.0,1.0,,0.0,1.2545806290061072,1.6395689656134147,0.12517837422293282
19,9,COG0052,11,1.0,1.0,,1.9097357702702704,0.47061959125830816,2.110625983065102,0.11023118218498532
20,0,COG0052,13,1.0,1.0,,3.1081081081081083,0.34445181832517985,7.660554410113939,0.10184870171796748
20,1,COG0052,13,1.0,1.0,,0.0,0.24498330904294396,0.07683562890148041,0.12517837422293282
20,2,COG0052,13,1.0,1.0,,1.5540540540540542,1.5129262264840915,0.0589949628616717,0.11286117495733847
20,3,COG0052,13,1.0,1.0,,0.0,0.760537900629997,0.6119946881531813,0.12517837422293282
20,4,COG0052,13,1.0,1.0,,0.0,0.26535549824972593,0.08677044488226801,0.12517837422293282
20,5,COG0052,13,1.0,1.0,,0.0,0.16741948075449495,0.038143671537562145,0.12517837422293282
20,6,COG0052,13,1.0,1.0,,0.0,1.0741225615808812,1.1931319652058843,0.12517837422293282
20,7,COG0052,13,1.0,1.0,,0.0,0.6949397262863419,0.5111759914286889,0.12517837422293282
20,8,COG0052,13,1.0,1.0,,0.0,0.9559884723838253,0.9520660012321155,0.12517837422293282
20,9,COG0052,13,1.0,1.0,,0.0,0.35861147269372123,0.15158837357416088,0.12517837422293282
24,0,COG0052,21,1.0,1.0,0_1_2,66.7830027027027,60.71253203766529,47.39207645409599,0.003147806891073766
24,1,COG0052,21,1.0,1.0,0_1_2,46.08595743243243,40.48608963764259,37.10545725498385,0.008398986176046735
24,2,COG0052,21,1.0,1.0,0_1_2,116.58928783783784,111.33885927048692,55.990116375781696,0.0004942161586906906
24,3,COG0052,21,1.0,1.0,0_1_2,102.93067972972975,86.79132932078427,279.28056277597653,0.0007684592659600382
24,4,COG0052,21,1.0,1.0,0_1_2,38.829522567567565,32.93007883694626,38.837160874335396,0.01223996046012029
24,5,COG0052,21,1.0,1.0,0_1_2,37.254222972972975,22.115069431114247,231.5653176247231,0.013313388615857135
