Haplo,0,2,3,4,5,6
0,0.048807433069808455,0.031498803046201417,0.02033439983987336,0.010198820953941805,0.0037302512023623144,0.005979498431688563
1,0.029158652289760747,0.017107110429950664,0.012275444044039328,0.003921592843110001,0.004134871678153541,0.0041835356761491665
