COG0016_25	1
COG0016_3	0
COG0016_7	0	1
COG0016_9	
COG0016_5	0	1
COG0016_13	0
COG0016_11	0	1
COG0016_15	1
COG0016_17	0	1
COG0016_21	1
COG0016_23	0
COG0016_19	0	1
COG0048_3	0	1
COG0048_11	1
COG0048_13	0
COG0048_7	0	1
COG0048_5	0	1
COG0048_9	
COG0049_3	0	1
COG0051_3	0
COG0051_5	0	1
COG0051_7	1
COG0052_5	1
COG0052_7	0
COG0052_3	0	1
COG0052_9	0	1
COG0052_11	1
COG0052_13	0
COG0052_15	0	1
COG0060_3	0	1
COG0060_7	1
COG0060_9	0
COG0060_5	0	1
COG0060_39	0	1
COG0060_11	1
COG0060_15	0	1
COG0060_13	0
COG0060_17	1
COG0060_19	0
COG0060_23	0
COG0060_21	0
COG0060_37	0	1
COG0060_27	1
COG0060_29	
COG0060_25	1
COG0060_35	0	1
COG0060_31	0	1
COG0060_33	
COG0072_21	1
COG0072_23	0
COG0072_3	0	1
COG0072_17	0
COG0072_19	1
COG0072_5	0	1
COG0072_7	1
COG0072_9	0
COG0072_15	0	1
COG0072_11	0	1
COG0072_13	
COG0072_31	0	1
COG0072_27	1
COG0072_29	0
COG0072_25	0	1
COG0072_33	0	1
COG0080_3	0	1
COG0081_3	0	1
COG0087_3	0	1
COG0088_3	0	1
COG0089_3	0	1
COG0090_7	1
COG0090_5	0
COG0090_3	0	1
COG0090_13	0	1
COG0090_15	1
COG0090_9	0	1
COG0090_11	0
COG0091_3	0	1
COG0092_3	0	1
COG0093_3	0	1
COG0094_3	0	1
COG0096_11	1
COG0096_13	0
COG0096_5	0
COG0096_3	0	1
COG0096_15	
COG0096_17	0
COG0096_7	1
COG0096_31	0
COG0096_33	0
COG0096_9	
COG0096_21	0	1
COG0096_23	1
COG0096_19	1
COG0096_27	0
COG0096_29	1
COG0096_25	0	1
COG0097_15	1
COG0097_3	0	1
COG0097_11	0
COG0097_9	0	1
COG0097_5	0	1
COG0097_7	
COG0097_13	0
COG0100_3	0	1
COG0102_3	0
COG0102_5	1
COG0102_9	0
COG0102_11	1
COG0102_7	0	1
COG0102_13	0	1
COG0103_7	0	1
COG0103_9	1
COG0103_5	0	1
COG0103_3	0
COG0130_3	
COG0130_5	0	1
COG0130_7	0	1
COG0130_9	0	1
COG0130_13	0
COG0130_15	1
COG0130_11	0	1
COG0184_3	0	1
COG0185_3	0	1
COG0186_3	0	1
COG0197_3	0	1
COG0200_5	1
COG0200_3	0	1
COG0200_7	0
COG0201_3	1
COG0201_5	0
COG0201_7	0	1
COG0201_11	0
COG0201_13	1
COG0201_9	0	1
COG0201_17	0
COG0201_19	1
COG0201_15	0	1
COG0201_21	0	1
COG0244_3	
COG0244_5	0	1
COG0244_7	0	1
COG0244_9	0	1
COG0256_13	1
COG0256_15	0
COG0256_3	0	1
COG0256_5	0	1
COG0256_9	1
COG0256_11	0
COG0256_7	0	1
COG0532_7	0
COG0532_9	1
COG0532_3	0	1
COG0532_5	0	1
COG0532_13	1
COG0532_15	0
COG0532_11	0	1
COG0541_3	0	1
COG0552_5	0	1
COG0552_3	1
COG0552_9	0	1
COG0552_7	0
COG0552_15	0	1
COG0552_21	0	1
COG0552_11	1
COG0552_13	0
COG0552_19	
COG0552_17	0	1
