Haplo,0,2,3,4,5,6,8,9
0,0.3495397561904681,0.12692929967658356,0.11490796961116179,0.01681608908286591,0.024710010880343396,0.02196243780953732,0.018924240053995227,0.020248459736002526
1,0.17775096104916094,0.08010745591773422,0.06017110043577325,0.011900211052816237,0.008417364569792836,0.015040873141038509,0.009495964668935547,0.016100602275300246
