1402833	4.57333	4.73333	14.1867	10.2267	6.44	4.01333	11.72	6.25333	9.68	16.6267	
301715	2.98742	1.10063	2.60377	1.02516	0	0	0.81761	1.20755	7.63522	0.201258	
513902	8.2956	9.18868	14.6604	12.1258	8.38994	2.74843	16.6604	10.0314	12.6478	3.19497	
25881	13	7	16	13.3333	6	3	20	12.6667	10.6667	14	
513904	11.2	8.93617	21.7936	19.4064	6.89362	5.70851	19.9851	8.97872	17.4787	11.1723	
487288	1.01282	5.32051	14.0256	10.359	3.39744	1.79487	10.8718	3.15385	6.42308	10.5256	
243891	3.5	0.615385	6.57692	10.3205	1.58974	0	4.34615	2.16667	3.41026	2.51282	
487290	11.9947	7.51337	21.2086	21.8663	5.92513	2.67914	18.0374	10.4171	15.7326	12.631	
314345	11.9474	6	35.2632	11.0526	4.89474	8.57895	18.9474	8.52632	17.0526	13.7368	
480284	0.833333	0	1.66667	1.31818	1.37879	0	1.42424	0	5.16667	0.363636	
510316	9.93333	8.6	27.7333	14.0444	5	7.66667	14.2	8.71111	12.1556	10.9333	
521322	10.3807	8.39825	25.7895	13.7368	8.02807	4.21404	15.7368	12.8772	18.1053	9.90526	
279957	0.927536	0.695652	0	0.333333	0.681159	0	1.5942	0.101449	0	0.101449	
420344	0.949153	6.74576	21.7458	13	2.38983	3.10169	10.7288	3.01695	18.1525	10.7627	
1228462	1	0	1	0	0	0	2.63158	0	1.57895	0	
276298	6.34615	0.935897	1.85897	3.24359	1.87179	1.17949	5.89744	5.11538	3.25641	2.55128	
355923	5.66667	6	15	14	6.33333	7	16	13	9.33333	18.3333	
355925	5.94872	0	2.82051	2.65385	2.29487	1.57692	4.84615	2.53846	2.37179	2.61538	
436707	2.27027	3.81081	10.3514	4.97297	1	1.2973	2	10.8108	4.89189	11.8649	
499194	10.859	4.46154	11.5	11.7051	6.44872	2.84615	11.6667	5.92308	11.8205	4.58974	
441017	7.88462	6.38462	24.2308	19.3077	5.69231	8.38462	19.1154	13.6923	15.0769	16.8462	
512117	11.8201	7.21583	13.6331	14.0647	9.53957	2.83453	17.3813	8.39568	15.6187	8.29496	
512119	0	0	0.964029	0.179856	0	0	1.68345	1.69065	0	0.482014	
1243626	14.6154	12.2308	18.0769	15.5385	7.76923	2.61538	10.2308	11	19.3846	7.61538	
475449	14.0641	5.44872	22.5128	19.4872	5.88462	3.64103	18.7692	5.38462	16.8205	14.4231	
1422653	0	0	2.5	2.65385	0.730769	0.653846	0	0.0641026	0.564103	0	
499192	13.6679	6.69434	26.4868	17.5811	7.01509	6.69057	17.7736	12.1208	19.9094	14.4491	
511087	13.6831	11.6175	19.765	16.2842	6.94536	4.4918	17.2787	13.0437	22.1585	5.27322	
1201509	6	8	20	17	6	8	13	9	15	10	
486640	1.56098	6.21951	13.7561	5.5122	0.829268	3.43902	2.12195	10.9512	7.65854	9.2439	
816529	0	0	0.435897	0	0	0.0384615	2.20513	0.115385	1.94872	0	
502324	13.8773	7.64408	19.7903	18.9137	7.12839	3.50357	19.0392	10.3395	18.0692	12.7104	
493796	16.2927	10.1463	17.0244	13.8049	2.82927	1.78049	16.4878	14.7561	14.4878	12.2439	
493798	13.9487	8.91026	22	17.3333	6	4.65385	19.7179	10.4103	21.6026	14.9615	
451161	12.2436	5.28205	11.7179	13.5	3.21795	2.14103	12.859	7.51282	18.0128	18.7821	
452525	10.322	0	8.28814	13.0678	1.91525	2.16949	7.72881	5.08475	10.322	2.81356	
481400	8.82051	0	11.4103	7.61538	4.82051	1.91026	4.60256	5.66667	9.82051	3.5641	
