COG0197_3,1.0,0.999968
COG0200_3,1.0,0.999999
COG0200_5,0.000720482,0.997938
COG0200_7,0.99928,0.00206104
COG0201_3,0.000223748,0.998386
COG0201_5,0.999776,0.0016136
COG0201_7,1.0,1.0
COG0201_9,1.0,1.0
COG0201_11,0.999998,0.0785015
COG0201_13,1.89478e-06,0.921499
COG0201_15,1.0,1.0
COG0201_17,1.0,0.000454213
COG0201_19,6.51196e-08,0.999546
COG0201_21,1.0,1.0
COG0244_3,9.80095e-08,0.0259802
COG0244_5,1.0,0.97402
COG0244_7,1.0,1.0
COG0244_9,1.0,1.0
COG0256_3,1.0,1.0
COG0256_5,1.0,1.0
COG0256_7,1.0,1.0
COG0256_9,7.45776e-06,0.990848
COG0256_11,0.999993,0.00915165
COG0256_13,9.1038e-05,0.998565
COG0256_15,0.999909,0.00143524
COG0532_3,1.0,1.0
COG0532_5,1.0,1.0
COG0532_7,0.999999,0.113579
COG0532_9,6.52608e-07,0.886421
COG0532_11,1.0,1.0
COG0532_13,4.8022e-05,0.994908
COG0532_15,0.999952,0.00509159
COG0541_3,0.999998,0.99979
COG0552_3,2.42964e-06,0.661597
COG0552_5,1.0,1.0
COG0552_7,0.999998,0.338403
COG0552_9,1.0,1.0
COG0552_11,3.20183e-06,0.842831
COG0552_13,0.999997,0.0841416
COG0552_15,1.0,0.926972
COG0552_17,1.0,1.0
COG0552_19,6.2497e-09,0.0730277
COG0552_21,1.0,0.926972
