27	1.46154	0	1.47436	0.461538	0.74359	0	0.358974	0	0	0	
7	3	0	0.0909091	0	0.727273	0	1	2	1	0	
5	0	0	1.71642	0	0	0	0.298507	0.567164	0.686567	0	
13	1.10256	0	0.846154	2	1.69231	0	2.05128	3.41026	3.25641	0	
9	1.66667	0	2	1.26667	1	0	1	3.93333	2.4	0	
11	0	0	0	0	1	0	1.69231	0	0	0	
23	4.12346	3.26543	11.8086	6.61111	2.70988	2.25309	5.46914	3.85802	9.80247	4.33951	
25	2	3.08974	2.17949	1.78205	1.16667	2.02564	5.25641	2.71795	5.55128	1.74359	
19	2	6	4.5	8.75	2	4.16667	7	4.66667	3.58333	3	
15	0.0151515	0	1.39394	0.181818	0	0	0.0757576	2.30303	0.121212	0	
17	1.66667	2.95238	1.7381	6.80952	2.16667	3.97619	7.38095	2.47619	4.02381	2.66667	
21	6.79104	2.37313	8.44776	7.5	2.1791	3.03731	7.58209	5.08209	9.42537	3.69403	
3	2.44872	1.73077	7.4359	6.14103	3.57692	0.0769231	6.16667	5.28205	4.64103	4.12821	
31	2.7619	4.7619	6.2381	6.28571	2.42857	4.95238	6.66667	5.04762	4.80952	3.52381	
33	2	0	0.386364	0	0.829545	0	0	0	0	0	
29	2.15686	5.64706	6.05882	5.09804	4.54902	1.62745	4.7451	7.54902	5.39216	3.19608	
