v_idx, sample, gene, unitig, mask, mask_degen, haplos, X, X_est, R2, tau
46,4,COG0060,37,1.0,1.0,0_1,3.2556505135135136,4.352139183357101,1.340477447613275,0.1461594443920532
46,5,COG0060,37,1.0,1.0,0_1,1.137144864864865,5.623737075450073,20.332052678536193,0.16228528922872523
41,0,COG0060,27,1.0,1.0,1,8.214481621621623,4.359033990526642,15.546749914932214,0.11470506854996151
41,1,COG0060,27,1.0,1.0,1,1.4911637702702705,2.557418028601278,1.3838297742069297,0.15946422019895165
41,2,COG0060,27,1.0,1.0,1,2.197498918918919,1.8351134457745326,0.2600157428333559,0.1539900412310264
41,3,COG0060,27,1.0,1.0,1,0.0,0.5862869992476758,0.3617458720595637,0.17171089207660084
41,4,COG0060,27,1.0,1.0,1,0.0,0.6187821996518622,0.39884217060084326,0.17171089207660084
41,5,COG0060,27,1.0,1.0,1,0.0,0.6256171692694472,0.4088092025298816,0.17171089207660084
42,0,COG0060,29,1.0,1.0,,2.2432432432432434,1.3179026457212872,4.529015822054076,0.1536424660157066
42,1,COG0060,29,1.0,1.0,,0.0,0.8473724126164766,2.2392100016955343,0.17171089207660084
42,2,COG0060,29,1.0,1.0,,2.2432432432432434,0.5493037899851183,3.5081573132762944,0.1536424660157066
42,3,COG0060,29,1.0,1.0,,1.0094594594594595,0.2713743975616343,0.7022576577274235,0.1633157344569003
42,4,COG0060,29,1.0,1.0,,0.0,0.10413764251613779,0.034386392831466356,0.17171089207660084
42,5,COG0060,29,1.0,1.0,,1.1216216216216217,0.1625533335234061,0.9759930878604525,0.16241019537210774
40,0,COG0060,25,1.0,1.0,1,9.07870418918919,6.179700703620686,18.666859556117593,0.11000301521855738
40,1,COG0060,25,1.0,1.0,1,0.4483304594594595,3.7505680426202717,15.176203507343885,0.16792717177275185
40,2,COG0060,25,1.0,1.0,1,5.3239313513513515,2.592293968500761,9.252500397638544,0.1320491132369907
40,3,COG0060,25,1.0,1.0,1,0.08406191351351353,0.9897590274005222,1.268896613194065,0.17099461218730028
40,4,COG0060,25,1.0,1.0,1,1.6532192837837838,0.7374675466971679,0.9040550895029577,0.1581902619370762
40,5,COG0060,25,1.0,1.0,1,0.056041402702702706,0.8421092198576893,0.77683012041348,0.17123301812440858
45,0,COG0060,35,1.0,1.0,0_1,24.645308648648648,29.840944745147763,30.286994618576998,0.05275124863597936
45,1,COG0060,35,1.0,1.0,0_1,27.316035675675675,18.603558427416957,77.32452214102807,0.046669433551638946
45,2,COG0060,35,1.0,1.0,0_1,18.746,12.481171463291703,39.92126723349371,0.06939967449375704
45,3,COG0060,35,1.0,1.0,0_1,6.271178918918919,5.404478886996095,0.929318812204486,0.12607686990096095
45,4,COG0060,35,1.0,1.0,0_1,5.341503243243244,3.010273538859517,5.502596615134173,0.13193562853928342
45,5,COG0060,35,1.0,1.0,0_1,2.518619297297297,3.8898082516451336,1.9802326748194827,0.15156762447318944
43,0,COG0060,31,1.0,1.0,0_1,18.129427297297298,11.380239082156903,48.15235496526544,0.07143918265320014
43,1,COG0060,31,1.0,1.0,0_1,1.6742900405405408,7.11217637286267,30.52129150262993,0.15802541498971068
43,2,COG0060,31,1.0,1.0,0_1,6.435558783783784,4.758559863809267,3.28603336365976,0.12507005060171034
43,3,COG0060,31,1.0,1.0,0_1,3.0869705405405408,2.0832302079218166,1.0768805084578599,0.14737883541310617
43,4,COG0060,31,1.0,1.0,0_1,1.2818777702702704,1.1284778574311487,0.07361883273696665,0.1611256067301507
43,5,COG0060,31,1.0,1.0,0_1,2.982331621621622,1.4771679201375962,2.3229193212992105,0.14814069903931096
44,0,COG0060,33,1.0,1.0,,2.328317972972973,0.4713983410719198,5.3243788289152,0.15299826328205987
44,1,COG0060,33,1.0,1.0,,0.0,0.2765938453846414,0.7238564803174298,0.17171089207660084
44,2,COG0060,33,1.0,1.0,,0.941787,0.19845235220799273,0.8858912803183532,0.16386467772337512
44,3,COG0060,33,1.0,1.0,,1.8835760405405406,0.06343749164710889,3.3475376134271193,0.15639793414900383
44,4,COG0060,33,1.0,1.0,,0.0,0.06688624615833812,0.04246657568203037,0.17171089207660084
44,5,COG0060,33,1.0,1.0,,0.0,0.06764620268987236,0.04356187454993131,0.17171089207660084
57,0,COG0072,21,1.0,1.0,1,4.525816891891893,3.837900010500116,2.805480855958356,0.1373145285912131
57,1,COG0072,21,1.0,1.0,1,1.5173255405405406,2.2516712061961224,1.3525159023811943,0.15925782105086814
57,2,COG0072,21,1.0,1.0,1,2.563755540540541,1.615720863362393,1.3188586783763396,0.15123038983861564
57,3,COG0072,21,1.0,1.0,1,0.0,0.5161938694059112,0.31355976544749464,0.17171089207660084
57,4,COG0072,21,1.0,1.0,1,0.0,0.5448060208541156,0.3457211939241451,0.17171089207660084
57,5,COG0072,21,1.0,1.0,1,0.0,0.5508232670221695,0.3543590883842372,0.17171089207660084
58,0,COG0072,23,1.0,1.0,0,11.066014594594593,8.079467994996602,11.715172075672644,0.09995109322763938
58,1,COG0072,23,1.0,1.0,0,6.200100810810812,5.1811527964729045,2.0493599149835475,0.12651488519644472
58,2,COG0072,23,1.0,1.0,0,2.040540540540541,3.368554633997259,2.2659466102940016,0.15518900576285147
58,3,COG0072,23,1.0,1.0,0,1.6219685405405406,1.6462813839969754,0.07010586777185754,0.15843508821323996
58,4,COG0072,23,1.0,1.0,0,0.7325010000000001,0.6537490605628589,0.058106041965076245,0.16557478655047098
58,5,COG0072,23,1.0,1.0,0,1.3080395405405407,1.0014560272756987,0.1527212927303355,0.16091692414841693
48,0,COG0072,3,1.0,1.0,0_1,23.025262702702705,21.088464185835036,5.603989110652713,0.05684926796921648
48,1,COG0072,3,1.0,1.0,0_1,13.119481081081082,13.147052781881667,0.7915041832454017,0.09058450350912371
48,2,COG0072,3,1.0,1.0,0_1,10.945487567567568,8.820388886772495,4.88868847883042,0.10053198471464903
48,3,COG0072,3,1.0,1.0,0_1,3.6674075675675684,3.8193214197767986,0.11977635738455877,0.14322762734510863
48,4,COG0072,3,1.0,1.0,0_1,2.2306905945945945,2.1273470480229424,0.04663950846321979,0.1537377607310534
48,5,COG0072,3,1.0,1.0,0_1,9.111801081081081,2.7489103547206684,40.53981245515402,0.10982706956084065
55,0,COG0072,17,1.0,1.0,0,7.952884324324324,7.35241033069256,1.210588257515371,0.11617016541467733
55,1,COG0072,17,1.0,1.0,0,2.275978108108108,4.740944981647603,6.415418149173463,0.1533942508752817
55,2,COG0072,17,1.0,1.0,0,3.427067432432432,3.0634859663500142,0.28832090722518905,0.14493123990628812
55,3,COG0072,17,1.0,1.0,0,1.3080395405405407,1.5311739373628903,0.08314013122090219,0.16091692414841693
55,4,COG0072,17,1.0,1.0,0,2.3021582432432433,0.5658029761682627,3.0272199671504154,0.15319604402946793
55,5,COG0072,17,1.0,1.0,0,0.49705527027027024,0.9020010022664003,0.18203156644998644,0.16752131794009134
56,0,COG0072,19,1.0,1.0,1,2.3021582432432433,4.308622733605663,4.569809161382879,0.15319604402946793
56,1,COG0072,19,1.0,1.0,1,3.1131302702702706,2.5278433775723923,0.5415247509101532,0.14718902045353527
56,2,COG0072,19,1.0,1.0,1,4.421177972972973,1.813890669465775,6.901889012866744,0.13802123663556637
56,3,COG0072,19,1.0,1.0,1,1.8574142702702703,0.5795083941255832,1.6483922636092068,0.15660040034998937
56,4,COG0072,19,1.0,1.0,1,0.0,0.6116246466392735,0.38718050655134084,0.17171089207660084
56,5,COG0072,19,1.0,1.0,1,0.0,0.618381573241261,0.3968588806902444,0.17171089207660084
49,0,COG0072,5,1.0,1.0,0_1,14.556787567567568,16.048532753021313,3.3903441114635697,0.08458727196795414
49,1,COG0072,5,1.0,1.0,0_1,14.255318378378378,10.005039025907298,18.55941913359946,0.08580916485015151
49,2,COG0072,5,1.0,1.0,0_1,8.871887027027027,6.712404407279433,4.895256173991372,0.11110928550008409
49,3,COG0072,5,1.0,1.0,0_1,5.103495675675676,2.9065419064881395,4.886017128471718,0.1334816016936938
49,4,COG0072,5,1.0,1.0,0_1,2.820916756756757,1.6189324398583522,1.4664817317524474,0.14932415563506385
49,5,COG0072,5,1.0,1.0,0_1,5.534165945945946,2.0919483502495386,11.881332314070848,0.13069812984108758
50,0,COG0072,7,1.0,1.0,1,7.194211351351353,4.4331639957646205,7.975204212259858,0.12053285532988466
50,1,COG0072,7,1.0,1.0,1,4.028761621621622,2.600928584136247,2.1722645378709564,0.14070614406369356
50,2,COG0072,7,1.0,1.0,1,0.0,1.8663200897924408,3.5533923190126755,0.17171089207660084
50,3,COG0072,7,1.0,1.0,1,0.0,0.5962814727861905,0.36774061143825204,0.17171089207660084
50,4,COG0072,7,1.0,1.0,1,0.0,0.6292840624550847,0.4052908880981453,0.17171089207660084
50,5,COG0072,7,1.0,1.0,1,0.3924122702702703,0.6362496610788281,0.07010265711816008,0.16839422928089598
51,0,COG0072,9,1.0,1.0,0,5.80768445945946,7.391651345298017,3.1613518483237883,0.1289624285136975
51,1,COG0072,9,1.0,1.0,0,2.877692702702703,4.76902362479895,3.8487684502428765,0.14890674679009633
51,2,COG0072,9,1.0,1.0,0,9.601008513513513,3.07962968076857,42.64956620097817,0.10726103579441357
51,3,COG0072,9,1.0,1.0,0,2.563755540540541,1.542868076838349,1.072112781710814,0.15123038983861564
51,4,COG0072,9,1.0,1.0,0,0.0,0.5657188756146513,0.3283412079663578,0.17171089207660084
51,5,COG0072,9,1.0,1.0,0,5.572246891891893,0.9058199171979987,21.789549154353733,0.13045499417829504
54,0,COG0072,15,1.0,1.0,0_1,4.059121621621622,6.919853871801849,8.459714155552623,0.14049645394945373
54,1,COG0072,15,1.0,1.0,0_1,6.389358108108109,4.314002351892217,4.422639821829411,0.12535216120296813
54,2,COG0072,15,1.0,1.0,0_1,7.366554054054054,2.8942744076132363,20.054764319980084,0.11952674172181307
54,3,COG0072,15,1.0,1.0,0_1,1.2027027027027029,1.253251345446506,0.015798999303627756,0.16175890855868522
54,4,COG0072,15,1.0,1.0,0_1,0.0,0.6980560830416342,0.49189332220953985,0.17171089207660084
54,5,COG0072,15,1.0,1.0,0_1,0.5261824324324325,0.9020124838738606,0.14826805849288816,0.1672792001993243
52,0,COG0072,11,1.0,1.0,0_1,7.168051621621623,10.117647161945207,13.776282646918867,0.1206863578539561
52,1,COG0072,11,1.0,1.0,0_1,11.458410540540541,6.365671897702725,27.735021116000098,0.0980845273402872
52,2,COG0072,11,1.0,1.0,0_1,5.755365,4.227448231119224,3.244637759195665,0.12929253405128485
52,3,COG0072,11,1.0,1.0,0_1,2.2498183783783783,1.906116197725135,0.23057108182112318,0.15359257523815445
52,4,COG0072,11,1.0,1.0,0_1,0.9941085,0.9556779938135447,0.10080063266469315,0.1634400864727881
52,5,COG0072,11,1.0,1.0,0_1,0.0,1.2980199374699823,1.7922461546364303,0.17171089207660084
53,0,COG0072,13,1.0,1.0,,2.328317972972973,1.5768898611240991,5.048624739261099,0.15299826328205987
53,1,COG0072,13,1.0,1.0,,0.0,0.9251553609618469,2.4036555310408976,0.17171089207660084
53,2,COG0072,13,1.0,1.0,,1.8050927702702704,0.6638559184463433,2.0998822432830795,0.15700615221476233
53,3,COG0072,13,1.0,1.0,,1.8835760405405406,0.21209555440635647,2.876982838014979,0.15639793414900383
53,4,COG0072,13,1.0,1.0,,0.0,0.22384139464133276,0.14123455271259297,0.17171089207660084
53,5,COG0072,13,1.0,1.0,,0.0,0.22631694082868084,0.14476953685043403,0.17171089207660084
62,0,COG0072,31,1.0,1.0,0_1,18.822084324324326,17.91718581487767,2.3229906222308556,0.0691523408477374
62,1,COG0072,31,1.0,1.0,0_1,7.395793513513514,11.170002022679341,14.881749351654403,0.11935693362036491
62,2,COG0072,31,1.0,1.0,0_1,6.828372972972972,7.49398084427299,0.741157880246037,0.12269853946429492
62,3,COG0072,31,1.0,1.0,0_1,5.439225945945946,3.24497274727328,4.890726267808896,0.1313063934238747
62,4,COG0072,31,1.0,1.0,0_1,1.6630728648648652,1.8074370905473915,0.048410811148265134,0.1581131497871676
62,5,COG0072,31,1.0,1.0,0_1,6.163171891891892,2.3355298508202504,14.692177423420883,0.1267430961275548
60,0,COG0072,27,1.0,1.0,1,1.8835760405405406,4.0107372733165665,5.99416332813246,0.15639793414900383
60,1,COG0072,27,1.0,1.0,1,3.63634527027027,2.353073591287458,2.1633212825504327,0.14344660541183074
60,2,COG0072,27,1.0,1.0,1,0.0,1.6884837821366285,3.118326246312987,0.17171089207660084
60,3,COG0072,27,1.0,1.0,1,0.0,0.5394401589643191,0.32263123321334947,0.17171089207660084
60,4,COG0072,27,1.0,1.0,1,0.0,0.5693411339077856,0.3557240353767121,0.17171089207660084
60,5,COG0072,27,1.0,1.0,1,0.313929,0.5756292690541398,0.10174960078287876,0.16905208871134675
61,0,COG0072,29,1.0,1.0,0,9.365550540540541,7.59447410706671,4.9586563890079,0.10848802473373066
61,1,COG0072,29,1.0,1.0,0,0.6540197702702704,4.88294306871355,18.55810721664323,0.16622094380537156
61,2,COG0072,29,1.0,1.0,0,4.054921351351351,3.165394033211509,1.1200784461261506,0.14052544453141755
61,3,COG0072,29,1.0,1.0,0,6.0431424324324325,1.563706955533491,20.1164969584156,0.12748787391958885
61,4,COG0072,29,1.0,1.0,0,0.0,0.6001863849653998,0.3922662353161156,0.17171089207660084
61,5,COG0072,29,1.0,1.0,0,0.0,0.9367493652414053,0.9157705207974927,0.17171089207660084
59,0,COG0072,25,1.0,1.0,0_1,56.915791891891885,58.72093562440765,14.218446685253506,0.012863808142265164
59,1,COG0072,25,1.0,1.0,0_1,38.33285054054054,36.60803523919558,7.751496549702592,0.028467397763088775
59,2,COG0072,25,1.0,1.0,0_1,26.79716,24.560417650058447,7.297170589572524,0.04778954844892433
59,3,COG0072,25,1.0,1.0,0_1,6.613252486486488,10.634919890006872,16.79735974512366,0.12399129158083602
59,4,COG0072,25,1.0,1.0,0_1,5.939950864864865,5.923608659071368,0.24614118620644468,0.12813189256224178
59,5,COG0072,25,1.0,1.0,0_1,10.653001081081083,7.654354843215355,9.349744721070035,0.10195664593645304
63,0,COG0072,33,1.0,1.0,0_1,104.52257513513514,105.59511605901847,34.30323160695761,0.002091682381706484
63,1,COG0072,33,1.0,1.0,0_1,59.82948972972973,65.83052004656285,50.54814208574985,0.011407848918346671
63,2,COG0072,33,1.0,1.0,0_1,52.311463783783786,44.16585200215888,73.36976355546143,0.015590531478627856
63,3,COG0072,33,1.0,1.0,0_1,28.611651891891892,19.124279750012377,91.94182382809616,0.043993380020470166
63,4,COG0072,33,1.0,1.0,0_1,13.904836540540543,10.652148798236347,11.35293349400018,0.08725339914370529
63,5,COG0072,33,1.0,1.0,0_1,9.20783481081081,13.764468829244558,21.882230486287177,0.10931823946884262
64,0,COG0080,3,1.0,1.0,0_1,230.51149702702705,178.81025542555204,2783.8830064529825,6.825023444050415e-05
64,1,COG0080,3,1.0,1.0,0_1,136.14585054054055,111.47814956481645,656.1163544741221,0.0007389167632726032
64,2,COG0080,3,1.0,1.0,0_1,72.74063216216217,74.78830062681264,27.09718743391698,0.006795634846103033
64,3,COG0080,3,1.0,1.0,0_1,26.507838959459463,32.38875680983442,40.58781976621914,0.04842657696295571
64,4,COG0080,3,1.0,1.0,0_1,18.98965937837838,18.033910870212285,3.350723647609078,0.06861090186188708
64,5,COG0080,3,1.0,1.0,0_1,18.226743135135138,23.30688615795897,29.305812550410675,0.07111307534700853
65,0,COG0081,3,1.0,0.0,0_1,230.51149702702705,178.81025542555204,2783.8830064529825,6.825023444050415e-05
65,1,COG0081,3,1.0,0.0,0_1,136.14585054054055,111.47814956481645,656.1163544741221,0.0007389167632726032
65,2,COG0081,3,1.0,0.0,0_1,72.74063216216217,74.78830062681264,27.09718743391698,0.006795634846103033
65,3,COG0081,3,1.0,0.0,0_1,26.507838959459463,32.38875680983442,40.58781976621914,0.04842657696295571
65,4,COG0081,3,1.0,0.0,0_1,18.98965937837838,18.033910870212285,3.350723647609078,0.06861090186188708
65,5,COG0081,3,1.0,0.0,0_1,18.226743135135138,23.30688615795897,29.305812550410675,0.07111307534700853
66,0,COG0087,3,1.0,1.0,0_1,276.1059091891892,266.8316843449027,306.25282160280625,3.075042317636697e-05
66,1,COG0087,3,1.0,1.0,0_1,197.35888324324324,166.34926641613475,1057.810250581105,0.0001401259114488929
66,2,COG0087,3,1.0,1.0,0_1,115.61388216216217,111.60410637196617,62.389615935405104,0.0014309604257194638
66,3,COG0087,3,1.0,1.0,0_1,41.8669252972973,48.325774265943714,54.36668075337668,0.02438332521242003
66,4,COG0087,3,1.0,1.0,0_1,28.413130702702706,26.917239929038622,7.256395596519953,0.044392532383695206
66,5,COG0087,3,1.0,1.0,0_1,42.73709816216216,34.78187234162689,70.57468739193058,0.023477543524068275
67,0,COG0088,3,1.0,0.0,0_1,276.1059091891892,266.8316843449027,306.25282160280625,3.075042317636697e-05
67,1,COG0088,3,1.0,0.0,0_1,197.35888324324324,166.34926641613475,1057.810250581105,0.0001401259114488929
67,2,COG0088,3,1.0,0.0,0_1,115.61388216216217,111.60410637196617,62.389615935405104,0.0014309604257194638
67,3,COG0088,3,1.0,0.0,0_1,41.8669252972973,48.325774265943714,54.36668075337668,0.02438332521242003
67,4,COG0088,3,1.0,0.0,0_1,28.413130702702706,26.917239929038622,7.256395596519953,0.044392532383695206
67,5,COG0088,3,1.0,0.0,0_1,42.73709816216216,34.78187234162689,70.57468739193058,0.023477543524068275
68,0,COG0089,3,1.0,0.0,0_1,276.1059091891892,266.8316843449027,306.25282160280625,3.075042317636697e-05
68,1,COG0089,3,1.0,0.0,0_1,197.35888324324324,166.34926641613475,1057.810250581105,0.0001401259114488929
68,2,COG0089,3,1.0,0.0,0_1,115.61388216216217,111.60410637196617,62.389615935405104,0.0014309604257194638
68,3,COG0089,3,1.0,0.0,0_1,41.8669252972973,48.325774265943714,54.36668075337668,0.02438332521242003
68,4,COG0089,3,1.0,0.0,0_1,28.413130702702706,26.917239929038622,7.256395596519953,0.044392532383695206
68,5,COG0089,3,1.0,0.0,0_1,42.73709816216216,34.78187234162689,70.57468739193058,0.023477543524068275
71,0,COG0090,7,1.0,1.0,1,9.260911621621622,3.5770821340052223,35.55680877288171,0.10903809128106698
71,1,COG0090,7,1.0,1.0,1,0.0,2.098652380313392,5.533187625328819,0.17171089207660084
71,2,COG0090,7,1.0,1.0,1,0.941787,1.5059188188201638,0.9007456356250838,0.16386467772337512
71,3,COG0090,7,1.0,1.0,1,0.627858,0.48111581777682827,0.08496699218709104,0.16643693510742336
71,4,COG0090,7,1.0,1.0,1,0.0,0.5077803277656963,0.3251438292015953,0.17171089207660084
71,5,COG0090,7,1.0,1.0,1,0.0,0.5133896703190559,0.33327017870477266,0.17171089207660084
70,0,COG0090,5,1.0,1.0,0,4.368858513513515,7.220660352195339,8.752125357573913,0.13837603890413225
70,1,COG0090,5,1.0,1.0,0,3.9502824324324326,4.659023837578005,0.7618933989756892,0.1412497253060085
70,2,COG0090,5,1.0,1.0,0,7.481988783783783,3.008364670248542,20.12831517873817,0.11885784588630079
70,3,COG0090,5,1.0,1.0,0,0.15696470405405405,1.5075855233621402,1.8531741478112609,0.1703759848109748
70,4,COG0090,5,1.0,1.0,0,0.0,0.5522720175951428,0.31257416128900767,0.17171089207660084
70,5,COG0090,5,1.0,1.0,0,0.6016982702702703,0.8847501375726027,0.0933084408049345,0.16665320743376666
69,0,COG0090,3,1.0,1.0,0_1,12.443655405405405,6.8101760904850455,31.9948845728705,0.0935595344797192
69,1,COG0090,3,1.0,1.0,0_1,2.105852027027027,4.245626600710667,4.687178431190475,0.1546889084373749
69,2,COG0090,3,1.0,1.0,0_1,4.594594594594595,2.848400954007146,3.099512485881216,0.13685211402841632
69,3,COG0090,3,1.0,1.0,0_1,2.2972972972972974,1.2333876561913049,1.144417862319743,0.15323282513274156
69,4,COG0090,3,1.0,1.0,0_1,0.0,0.6869920860496328,0.4763423993857482,0.17171089207660084
69,5,COG0090,3,1.0,1.0,0_1,0.0,0.8877158340046367,0.7946984128931444,0.17171089207660084
74,0,COG0090,13,1.0,0.0,0_1,276.1059091891892,266.831952409417,306.20802494796897,3.075042317636697e-05
74,1,COG0090,13,1.0,0.0,0_1,197.35888324324324,166.34941887211855,1057.7870885782906,0.0001401259114488929
74,2,COG0090,13,1.0,0.0,0_1,115.61388216216217,111.60421958317374,62.3816586588278,0.0014309604257194638
74,3,COG0090,13,1.0,0.0,0_1,41.8669252972973,48.32580420923601,54.366348955711274,0.02438332521242003
74,4,COG0090,13,1.0,0.0,0_1,28.413130702702706,26.917283367541476,7.2554677261748655,0.044392532383695206
74,5,COG0090,13,1.0,0.0,0_1,42.73709816216216,34.78191254160953,70.57323186460832,0.023477543524068275
75,0,COG0090,15,1.0,1.0,1,6.775635270270271,4.392853515250271,6.001609994031217,0.12301413158993128
75,1,COG0090,15,1.0,1.0,1,0.7586627702702703,2.57728048732035,3.4311168920802553,0.16535998251385914
75,2,COG0090,15,1.0,1.0,1,0.0,1.8493496113699117,3.48524543754924,0.17171089207660084
75,3,COG0090,15,1.0,1.0,1,2.851532972972973,0.5908620390034209,5.122212693650177,0.14909891533041134
75,4,COG0090,15,1.0,1.0,1,1.8574142702702703,0.6235598048507023,1.5310819754779932,0.15660040034998937
75,5,COG0090,15,1.0,1.0,1,0.0,0.6304635721017565,0.4074897391649903,0.17171089207660084
72,0,COG0090,9,1.0,1.0,0_1,292.52341905405405,299.0892362870538,327.9424654274294,2.4293998559018017e-05
72,1,COG0090,9,1.0,1.0,0_1,164.69013891891893,186.45938088747897,598.0155052122111,0.0003218094798492926
72,2,COG0090,9,1.0,1.0,0_1,110.41802270270271,125.09604078572885,275.04868372308107,0.0017060597431702723
72,3,COG0090,9,1.0,1.0,0_1,70.04780716216217,54.16790509301835,268.3665332303631,0.007556560914768476
72,4,COG0090,9,1.0,1.0,0_1,24.511313513513514,30.171310641866263,38.41907485679121,0.05307791398302282
72,5,COG0090,9,1.0,1.0,0_1,53.66601081081081,38.98669392753712,224.7746808069209,0.014728678925574813
73,0,COG0090,11,1.0,1.0,0,17.65853175675676,8.524391948604816,87.27808934991367,0.07303985792868667
73,1,COG0090,11,1.0,1.0,0,3.453227162162162,5.449807982122739,5.360350836008096,0.1447447713165582
73,2,COG0090,11,1.0,1.0,0,4.918233243243244,3.5552962190949535,2.546838994431076,0.13469829114258522
73,3,COG0090,11,1.0,1.0,0,1.4388422702702703,1.7157944201156783,0.1659110897520909,0.15987785474115102
73,4,COG0090,11,1.0,1.0,0,0.0,0.7083848487522445,0.5750753705117181,0.17171089207660084
73,5,COG0090,11,1.0,1.0,0,0.0,1.0625796459864427,1.2097881329688873,0.17171089207660084
76,0,COG0091,3,1.0,0.0,0_1,292.52341905405405,299.08768776227174,328.1974921807008,2.4293998559018017e-05
76,1,COG0091,3,1.0,0.0,0_1,164.69013891891893,186.45850588905427,598.0722020657195,0.0003218094798492926
76,2,COG0091,3,1.0,0.0,0_1,110.41802270270271,125.09538637629278,275.0782212070374,0.0017060597431702723
76,3,COG0091,3,1.0,0.0,0_1,70.04780716216217,54.16773934317234,268.37677404722785,0.007556560914768476
76,4,COG0091,3,1.0,0.0,0_1,24.511313513513514,30.171053345583775,38.42167962762157,0.05307791398302282
76,5,COG0091,3,1.0,0.0,0_1,53.66601081081081,38.98645966377576,224.78720243074017,0.014728678925574813
77,0,COG0092,3,1.0,0.0,0_1,292.52341905405405,299.08768776227174,328.1974921807008,2.4293998559018017e-05
77,1,COG0092,3,1.0,0.0,0_1,164.69013891891893,186.45850588905427,598.0722020657195,0.0003218094798492926
77,2,COG0092,3,1.0,0.0,0_1,110.41802270270271,125.09538637629278,275.0782212070374,0.0017060597431702723
77,3,COG0092,3,1.0,0.0,0_1,70.04780716216217,54.16773934317234,268.37677404722785,0.007556560914768476
77,4,COG0092,3,1.0,0.0,0_1,24.511313513513514,30.171053345583775,38.42167962762157,0.05307791398302282
77,5,COG0092,3,1.0,0.0,0_1,53.66601081081081,38.98645966377576,224.78720243074017,0.014728678925574813
78,0,COG0093,3,1.0,0.0,0_1,292.52341905405405,299.08768776227174,328.1974921807008,2.4293998559018017e-05
78,1,COG0093,3,1.0,0.0,0_1,164.69013891891893,186.45850588905427,598.0722020657195,0.0003218094798492926
78,2,COG0093,3,1.0,0.0,0_1,110.41802270270271,125.09538637629278,275.0782212070374,0.0017060597431702723
78,3,COG0093,3,1.0,0.0,0_1,70.04780716216217,54.16773934317234,268.37677404722785,0.007556560914768476
78,4,COG0093,3,1.0,0.0,0_1,24.511313513513514,30.171053345583775,38.42167962762157,0.05307791398302282
78,5,COG0093,3,1.0,0.0,0_1,53.66601081081081,38.98645966377576,224.78720243074017,0.014728678925574813
79,0,COG0094,3,1.0,1.0,0_1,89.43118702702704,69.73030385321263,403.78157813895916,0.003598587776048374
79,1,COG0094,3,1.0,1.0,0_1,49.12771027027027,43.47155394449118,38.807317621084906,0.0178383029956484
79,2,COG0094,3,1.0,1.0,0_1,34.8217427027027,29.165157201493585,35.26732126696926,0.03326130159733135
79,3,COG0094,3,1.0,1.0,0_1,17.811923243243243,12.62884062645807,27.75090880859426,0.07251428598727429
79,4,COG0094,3,1.0,1.0,0_1,6.239386918918919,7.034186714559596,0.9804871556979162,0.12627258691205906
79,5,COG0094,3,1.0,1.0,0_1,3.8179091891891894,9.08943566095627,28.2970170600256,0.14217166159975558
84,0,COG0096,11,1.0,1.0,1,4.081081081081082,4.441841840997742,0.4510397941231502,0.14034499151508506
84,1,COG0096,11,1.0,1.0,1,4.944392972972974,2.606032244217505,5.590983544101542,0.13452577797184773
84,2,COG0096,11,1.0,1.0,1,2.982331621621622,1.869972458518935,1.3021138777477137,0.14814069903931096
84,3,COG0096,11,1.0,1.0,1,0.9679487702702703,0.597464400836362,0.14894136976813718,0.16365222765841278
84,4,COG0096,11,1.0,1.0,1,2.0143787702702705,0.6305020245799416,1.9237660179284108,0.15538981063982882
84,5,COG0096,11,1.0,1.0,1,2.616075,0.6374906681575467,3.924803263969616,0.1508404827709588
85,0,COG0096,13,1.0,1.0,0,7.926724594594595,7.337653242067297,0.9688324525002231,0.11631776597734311
85,1,COG0096,13,1.0,1.0,0,3.6101855405405407,4.734608014287112,1.525507593564696,0.1436312980027347
85,2,COG0096,13,1.0,1.0,0,3.453227162162162,3.057100592121089,0.2725660218184582,0.1447447713165582
85,3,COG0096,13,1.0,1.0,0,0.0,1.53213435041801,2.3767884828882972,0.17171089207660084
85,4,COG0096,13,1.0,1.0,0,0.36625050000000003,0.5611125731835835,0.04558145801091036,0.16861321906434154
85,5,COG0096,13,1.0,1.0,0,0.313929,0.899050805000928,0.3556814002648646,0.16905208871134675
81,0,COG0096,5,1.0,1.0,0,4.760248648648649,5.193385585388863,0.9076358199596107,0.13574514704771712
81,1,COG0096,5,1.0,1.0,0,3.4455059459459463,3.3425860378548227,0.281748587566336,0.14479978222489764
81,2,COG0096,5,1.0,1.0,0,0.8160416216216216,2.16435830046972,1.9482857658328865,0.1648899023236109
81,3,COG0096,5,1.0,1.0,0,1.4054054054054055,1.073695343707244,0.1320119948721258,0.1601427907270426
81,4,COG0096,5,1.0,1.0,0,0.0,0.40657517629960754,0.1773896430016359,0.17171089207660084
81,5,COG0096,5,1.0,1.0,0,1.5867448648648648,0.6393483098729789,0.9126507814367613,0.15871152176394718
80,0,COG0096,3,1.0,1.0,0_1,7.289189189189189,7.392974123438229,0.31429622641765986,0.1199772783354832
80,1,COG0096,3,1.0,1.0,0_1,7.540540540540541,4.60895693024885,8.72151728232774,0.11852008569441032
80,2,COG0096,3,1.0,1.0,0_1,3.2675675675675677,3.0921600579590756,0.08981404944065377,0.14607370199651182
