Haplo,0,2,3,4,5,6
0,0.048807206918192396,0.031498595251784875,0.020334206573209227,0.010198557879797487,0.0037257823414562647,0.005978044822686866
1,0.029158786804887267,0.017107269340179265,0.012275583239893539,0.003921825056422036,0.004139215561253795,0.004184929852605918
