COG0016,0.00016395719256705706,-140.40016831541928
COG0048,0.00019464674836778376,-143.2728321368082
COG0049,0.00011995179352150991,-153.76080766779987
COG0051,7.168655628935326e-05,-141.3678281961397
COG0052,0.00016302872115848786,-143.14251201218377
COG0060,0.00017521095292274454,-141.08407210520608
COG0072,0.00017250753405665024,-138.6506415713027
COG0080,6.960275810925108e-05,-152.5201221753673
COG0081,6.960275810925108e-05,-152.5201221753673
COG0087,1.7204181047632252e-05,-149.68691471077437
COG0088,1.7204181047632252e-05,-149.68691471077437
COG0089,1.7204181047632252e-05,-149.68691471077437
COG0090,0.0003288514529047241,-143.40952070985028
COG0091,1.4213142368847752e-05,-156.87647379174328
COG0092,1.4213142368847752e-05,-156.87647379174328
COG0093,1.4213142368847752e-05,-156.87647379174328
COG0094,0.00012953154746178264,-152.5773279248226
COG0096,0.00022383386035308627,-135.99443418601766
COG0097,0.00045932477410364907,-140.85749236830506
COG0100,8.567449861866945e-06,-156.64176907776545
COG0102,0.00015050836170254155,-137.98790855413478
COG0103,0.00011886368669735165,-142.88766951398813
COG0130,0.00020587718656827521,-140.12310669516276
COG0184,0.00021177087128065677,-156.02135862288668
COG0185,1.4213142368847752e-05,-156.87647379174328
COG0186,1.4213142368847752e-05,-156.87647379174328
COG0197,7.861406531079269e-05,-144.4032638029764
COG0200,0.0002080802838429607,-139.4701892439614
COG0201,0.00014852855868907865,-140.50205907267303
COG0244,0.00011698098291767806,-143.8670405497835
COG0256,0.00013580422597716,-141.60239521282801
COG0532,0.0002888190904230052,-143.87727957147803
COG0541,3.104605560683761e-05,-157.38189028035035
COG0552,0.0004055851042849909,-145.61700359255877
