15	0	2	6	0	0	0	0	0	1	1	
3	0	4.16	2.74667	0	0	0	0	0	0.04	1.46667	
35	13.7275	9.13882	21.0411	22.1183	6.68895	4.15424	15.7532	11.4704	14.2622	12.0334	
7	0.871795	1.0641	3.41026	3.44872	0	0	0	3.19231	2.91026	0.346154	
5	8.49057	4.41509	27.1698	14.9434	4.54717	3.5283	11.3962	15.7925	11.7358	13.4906	
27	11.4466	8.04854	18.1262	19.1165	5.42718	3.99029	15.0485	11.7573	9.99029	10.5825	
11	0	0.766234	0.376623	0	0.155844	0	0.324675	0	0.116883	1.1039	
19	3.67949	1.91026	8.11538	5.5	2.29487	1.73077	3.34615	4.44872	3.55128	1.91026	
21	4.81481	6.44444	11.0741	9.11111	1.96296	0.703704	5.18519	7.51852	5.03704	7.40741	
13	6.41912	5.13971	19.7059	13.8971	9.36765	4.25368	12.8676	9.83824	12.3493	8.42647	
51	0	5	6	0	0	2	1	1	2	3	
9	3.53846	0.0897436	2.87179	2.16667	0	0.923077	2.48718	0.25641	1.21795	0	
17	7.55128	5.07692	19.0641	9.96154	4.55128	3.5	9.57692	11.359	6.96154	8.5641	
23	0	2.58824	4.54902	0	0	1.33333	0.235294	2.58824	2.56863	8.70588	
25	6.08974	2.20513	3.85897	5.85897	1.41026	0.833333	2.46154	2.66667	4.37179	0.435897	
37	3.66667	4.44444	6.11111	4.81481	0.777778	0.925926	5.59259	5.7037	11.1111	6.18519	
29	0	2.20396	2.74059	0	0.120792	0.134653	0.932673	0.455446	1.14653	2.00594	
31	0	0	2.13514	0	0	0	0	0	0	0.702703	
33	11.5	2	17.5	11	5	3	8	10	10	7	
41	0	0.842105	0.0657895	0	0	1.07895	0.0131579	0.263158	0	0.381579	
43	9	9	12	9	2	1	7	7	13	9	
39	9.64865	7.25676	15.3243	12.8784	4.91892	1.13514	8.91892	7.98649	11.1351	11.7027	
47	11.8696	1.91304	16.7391	9.30435	4.86957	3.78261	9.56522	9.08696	10	6.91304	
49	1.74359	0.179487	0.0512821	2.61538	2.55128	0	4.19231	0.820513	0.730769	0.564103	
45	14.3396	2.13208	14.0566	11.4528	7.88679	2.58491	12.4906	7.26415	7.49057	6.60377	
53	0	0.657895	3	0	0	0.842105	1.06579	1.86842	0.368421	2.59211	
