Haplo,0,2,3,4,5,6,8,9
0,0.3495397839703902,0.1269293139446373,0.1149079824449158,0.016816047876118016,0.02471015428803232,0.021962463792076357,0.018924145533316283,0.020248451199695504
1,0.1777509465981872,0.08010745022150775,0.06017109516678448,0.0119002299057697,0.008417326870588228,0.01504085844621348,0.00949602627904508,0.01610060975055083
