1.244393669109973150e-01,1.236893091235422432e-01,1.362798706213246835e-01,1.405619860188107861e-01,1.423613184135079646e-01,1.373374128082913426e-01,1.425977863436429238e-01,1.400190985153590972e-01
1.268202756205088488e-01,1.383498221510224280e-01,1.394510576647716715e-01,1.387617141825071565e-01,1.425977863436429238e-01,1.425977863436429238e-01,1.425977863436429238e-01,1.393129025702421198e-01
1.385301498711160872e-01,1.355592794051318217e-01,1.385301498711160872e-01,1.425977863436429238e-01,1.425977863436429238e-01,1.425977863436429238e-01,1.425977863436429238e-01,1.425977863436429238e-01
2.543540753461763851e-02,8.296331977629053944e-02,8.413478962997296418e-02,1.261339344302919996e-01,1.283946717154021144e-01,1.329786739620651415e-01,1.347665726691853749e-01,1.347665726691853749e-01
1.297894102055143772e-01,1.331222545080063546e-01,1.412170785659348227e-01,1.425977863436429238e-01,1.413227890058487146e-01,1.392242540144633667e-01,1.425977863436429238e-01,1.398503623753221403e-01
2.381976034201165049e-02,7.160943640268527255e-02,6.809284999306335073e-02,1.381494833448955462e-01,1.267460252336004844e-01,1.211830777628806477e-01,1.331524983297397158e-01,1.291795647205866704e-01
1.251144022176860493e-01,1.392930840162227846e-01,1.361865617408930529e-01,1.425977863436429238e-01,1.425977863436429238e-01,1.381494833448955462e-01,1.415486491651738454e-01,1.338462876383642863e-01
7.775237581580494647e-03,2.399561747539235776e-02,4.920172448634049789e-02,1.104144260440815817e-01,1.022212119988377133e-01,1.256353147715525975e-01,1.114633107085090113e-01,1.177867314717387509e-01
3.480643927819943723e-02,7.149303733747310041e-02,8.466565222513561251e-02,1.321266861474537646e-01,1.292852875167945781e-01,1.298612099052645907e-01,1.349667709299906260e-01,1.238538185252058554e-01
1.395893562684490663e-01,1.384183791157880539e-01,1.344335998717902381e-01,1.394510576647716715e-01,1.425977863436429238e-01,1.425977863436429238e-01,1.391059359802410411e-01,1.389681389828157920e-01
9.587694910377543220e-03,5.137894018162998677e-02,4.387651661134227277e-02,1.206648132579060256e-01,1.280335112524267072e-01,1.188728360644128179e-01,1.260406837883669695e-01,1.158429476879534042e-01
4.648153147709475908e-02,8.308395614878713586e-02,7.619110863730599315e-02,1.386010770817305560e-01,1.355287433497940897e-01,1.369535269279003042e-01,1.314447666724355979e-01,1.336198921575534049e-01
1.338828397603331610e-01,1.350203348076859378e-01,1.325684564046344938e-01,1.378436402966002339e-01,1.402656494915080765e-01,1.386895851264335067e-01,1.377787931782434028e-01,1.425977863436429238e-01
