434006	1.86842	5.15789	8.22368	1.63158	1.51316	0.539474	7.48684	0.684211	2.13158	5.40789	
18955	10.5	6	20	20	5	3	28.5	7	22	10.5	
1277978	5.07143	0.238095	2.45238	5.19048	0.166667	0	1.88095	1.21429	0.380952	0	
449621	8.02564	5.38462	17.4103	22.0385	4.10256	2.62821	25.5	7.16667	18.2564	6.51282	
1075323	0	11	7	1	2	1	2	1	2	3.5	
493034	13.8553	12.8947	22.8421	25.4079	5.40789	1.98684	15.6053	9.47368	23.7368	9.69737	
1398895	0.75641	0	0.576923	0.487179	0.525641	0	0.564103	0.564103	0	0	
465522	10.9636	4.41818	21.2364	25.6364	9.07273	2.38182	22.2364	13.7455	24.2	10.8364	
510666	1.58974	2.03846	11.5769	8.9359	4.07692	1.02564	6	5.01282	8.88462	2.53846	
997259	2	3.5	5.33333	2	0.166667	2	5	1	1	3.83333	
1100277	11.2	6.1	18.6	19.8	5	3.5	24.8	5.9	19.9	10.8	
360848	0	5.875	4.01389	0	0.972222	1.08333	2.19444	0.138889	3.63889	4.52778	
506602	4.86111	6.19444	5.33333	3.72222	3.38889	1	3.38889	3	3.25	6.66667	
383930	6.5625	2.875	13.0625	10.8125	4	4.625	7.375	10.1875	25.375	7.4375	
506600	0.897436	0.384615	1.52564	1.11538	0	0.384615	2.05128	1.03846	0	0	
236589	9.7	2.3	13.7	17.2667	4.66667	3	10.8	9.53333	21.2	9.73333	
487036	5.21875	2.21875	13.4375	11.8125	1.90625	6.5625	11.0938	6.84375	23.25	8.09375	
899055	0	0	0	1.57692	0	0	1.41026	0	0	0	
1105934	0	0	0.0897436	0	0.487179	0	0.935897	0	0.525641	0.564103	
1210835	5.13043	9.78261	9.17391	9.78261	1.34783	0.391304	11.4348	1	18	7.91304	
480512	6.98182	10.6727	8.01818	9.45455	4.43636	0.909091	11.3818	4.89091	16.0545	7.16364	
141000	13.0345	5.93103	14.5172	26.8276	8.62069	2.93103	17.4138	13.9655	26.3793	16.8621	
403605	8.41667	2.25	14.1944	19.7778	2.33333	4.86111	16.1389	4.94444	24.6111	7.19444	
