23106	6.83333	3.01282	10.3333	18.1667	8.9359	1.47436	9.05128	11.8718	15.4744	5.12821	
301803	6.78205	0	5.23077	6.76923	4.61538	0	5.79487	1.92308	0.987179	0.910256	
202971	19.7692	12.4615	23.1923	24.2692	9.03846	5.92308	22.7692	17.6538	18.8077	13.8462	
471173	0.5	11.8077	8.83333	1.05128	1.34615	3.16667	2.52564	3.0641	6.74359	7.94872	
290836	11.7692	8.89744	22.141	22.641	4.23077	8.53846	17.0513	15.2179	11.5769	17.6154	
289443	10.8214	5.94048	17.4167	10.1667	4.57143	3.90476	8.64286	4.33333	12.0833	3.95238	
69887	0	0	3.52564	0.512821	0.794872	0	0	0.346154	0.692308	0	
172952	4.14103	5.47436	12.4615	10.359	4.08974	1.57692	6.01282	3.88462	7.07692	6.20513	
1055934	4.95	7.55	18.9167	4.71667	9.63333	5.31667	3.6	6.13333	4.98333	2.76667	
335644	4.46154	7	11.3462	6.15385	4.38462	3.76923	11.7436	2.73077	6.02564	4.23077	
801877	0.692308	0.602564	2.61538	1.82051	0.769231	0	0.320513	2.52564	0	0	
307586	16.0556	6.55556	16.6389	8.80556	3	5.27778	10.0833	7.36111	16.3889	13.25	
484466	0.798246	0	0.640351	0	0.5	0	0.631579	0	0.289474	0	
426380	16.3611	7.25	31.6389	21.4722	7.66667	5.66667	10.4167	11.5833	24.9444	14.7778	
483534	2.98718	0	9.92308	8.33333	2.20513	0.75641	8.32051	2.89744	8.07692	2.57692	
60288	12.4286	6	17.3095	5.2381	1.14286	5.21429	12.7857	6.95238	12.5476	12.8333	
491566	9.98611	3.29167	22.7917	14.4722	1.80556	5.48611	15.6806	10.9167	19.4583	11.8333	
504826	13.6667	12.3526	23.3654	19.109	6.10897	5.64744	16.1667	8.78846	13.0962	12.6474	
765527	0.858974	0	6.59615	4.14744	0	0	0.724359	4.71154	5.61538	0.326923	
1013121	14	16	33.3333	24	2	1	14	9.66667	22.3333	14	
179616	3.92308	0.948718	0.230769	2.32051	1.64103	0.987179	2.75641	2.11538	10.0897	4.10256	
482548	12.5709	10.1554	27.4595	21.0473	7.87162	5.85135	16.9595	15.0878	19.1554	12.8176	
395631	11.9487	3.64103	21.6667	15.0385	8.38462	4.64103	14.8974	10.0385	16.5641	9.4359	
992987	0.192308	2.0641	4.98718	0.846154	3.55128	0.551282	4.89744	3.42308	5.74359	8.67949	
92898	0.45614	0	3.54386	0.140351	0.254386	0	0.640351	0.552632	0.596491	0	
364361	6.33333	4.11111	9.33333	13.7778	3.22222	5	6	2	5	5.88889	
102289	3.79487	7.96154	7.58974	8.55128	3.15385	2.88462	1.89744	2.5	7.14103	3.10256	
401551	5.67033	4.82418	11.6813	8.84615	2.65934	3.47253	4.08791	3.67033	4.86813	2.1978	
500842	8.6	6.30667	19.3867	20.8067	3.12	3.1	10.5133	5.32667	14.0667	7.01333	
