15	2.63636	0	0.689394	0.174242	0	0	0	0	0	0	
5	31.7481	0.348148	16.9407	14.8815	2.3037	2.02222	3.97037	2.1037	2.47407	1.73333	
3	39.0101	0.633166	18.5628	11.5879	1.47236	3.10553	3.33668	2.67337	2.43719	3.21608	
7	35.03	0	14.52	14.47	0.32	2.89	1.32	1.07	1.56	2.89	
9	3.27	0	1.93	1.29	0	0	0.48	0.19	0	0	
13	42.0375	1.2625	12.35	14.275	0.9	2.0875	0.275	1.4	0.1875	3.75	
11	38.9615	0.987179	21.2821	8.38462	0.320513	3.05128	0	2.24359	0.74359	0.987179	
19	31.0722	0.933333	17.8056	14.7556	1.08889	2.35556	1.90556	3.73889	1.65556	4.81667	
21	31.2424	1.33333	14	13.4697	1.71212	2.76515	1.34091	1.09091	1.91667	3.28788	
17	2.57353	0	1.77206	0.169118	0	0	0.242647	0	0.235294	0	
25	42.4079	1.09294	15.0534	11.957	1.41824	2.88468	3.10327	1.90189	1.6179	2.1222	
23	1.82051	0	0.333333	1.05128	0	0	0	0.564103	0	0	
