11	2	0	2.42308	1.46154	0.474359	0.987179	1.28205	0	0	0	
13	3.88462	0	1.76923	1.69231	0	0.179487	0.153846	0	0	0	
5	3.3871	0	2.45161	0.580645	1	0	1.12903	0	0	0	
3	5.8	0	6	2.6	0.05	2.7	3.3	0	0	0	
15	1.74468	0	1	0	0	0.680851	0.489362	0	0	0	
17	0.551282	0	1.78205	2.28205	0.871795	0.589744	0.217949	0	0	0	
7	2	0	1.21795	0	0	0	0	0	0	0	
31	4.78571	0	3.25	0.821429	1	2.07143	1	0	0.678571	0	
33	4.76	0	0.5	1.4	0.88	2	0	0	0	0	
9	0.935897	0	1.0641	0.641026	0	1.79487	0.551282	0	0.679487	0	
21	3.36364	0	6.77273	6.65909	1	1.84091	1.13636	0.0681818	0	0	
23	2.25806	0	2.80645	2.64516	0	1.32258	0	0.354839	0	0	
19	2.17949	0	0.333333	0.641026	0.935897	1.17949	1.20513	0.794872	0.935897	0	
27	5.08974	0	3.84615	0.820513	0.538462	0.128205	0.153846	0	0	0	
29	1.10256	0	0.923077	1.05128	0	0.24359	1.79487	0.897436	0	0	
25	9	0	3	0	0.333333	1	0.666667	0	0	0	
